unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,due_date,bridge_highway_name,road_ramp,bridge_highway_segment,bridge_highway_direction
58804903,2023-09-13T15:31:41.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Worker Hygiene,Restaurant/Bar/Deli/Bakery,10455,726 EAST  152 STREET,EAST  152 STREET,JACKSON AVENUE,CONCORD AVENUE,JACKSON AVENUE,CONCORD AVENUE,ADDRESS,BRONX,EAST  152 STREET,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-13T16:37:21.000,01 BRONX,2026430013,BRONX,1009722,236583,ONLINE,Unspecified,BRONX,40.816004673962794,-73.90797631102286,"{'latitude': '40.816004673962794', 'longitude': '-73.90797631102286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58802404,2023-09-13T15:31:38.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,11238,487 CARLTON AVENUE,CARLTON AVENUE,FULTON STREET,ATLANTIC AVENUE,FULTON STREET,ATLANTIC AVENUE,ADDRESS,BROOKLYN,CARLTON AVENUE,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-09-21T12:07:39.000,02 BROOKLYN,3020070001,BROOKLYN,992341,188129,ONLINE,Unspecified,BROOKLYN,40.68304371623181,-73.9708276159393,"{'latitude': '40.68304371623181', 'longitude': '-73.9708276159393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"487 CARLTON AVENUE, BROOKLYN, NY, 11238",,,,,
58806080,2023-09-13T15:31:37.000,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Street,11362,251-29 51 AVENUE,51 AVENUE,MORENCI LANE,BROWVALE LANE,MORENCI LANE,BROWVALE LANE,ADDRESS,LITTLE NECK,51 AVENUE,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-14T10:19:28.000,11 QUEENS,4082420051,QUEENS,1058571,217909,PHONE,Unspecified,QUEENS,40.76447389451856,-73.73170499359581,"{'latitude': '40.76447389451856', 'longitude': '-73.73170499359581', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58807877,2023-09-13T15:31:18.000,2023-09-14T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11355,148-02 58 ROAD,58 ROAD,,,,,ADDRESS,FLUSHING,,Assigned,The Department of Buildings reviewed this complaint and assigned it to the Special Operations Team for further action.,2023-09-14T00:00:00.000,07 QUEENS,4064230040,QUEENS,1034088,210079,UNKNOWN,Unspecified,QUEENS,40.743154497107774,-73.82014509665322,"{'latitude': '40.743154497107774', 'longitude': '-73.82014509665322', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58810440,2023-09-13T15:31:15.000,2023-09-14T09:31:03.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Supermarket or Grocery Store,Business,11220,5624 7 AVENUE,7 AVENUE,56 STREET,57 STREET,56 STREET,57 STREET,ADDRESS,BROOKLYN,7 AVENUE,Closed,"The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  Unfortunately, DCWP doesn't know of any agency that can act on the complaint and can't provide further assistance.",2023-09-14T09:31:06.000,07 BROOKLYN,3008410047,BROOKLYN,981585,172048,ONLINE,Unspecified,BROOKLYN,40.63890821624263,-74.00960239538948,"{'latitude': '40.63890821624263', 'longitude': '-74.00960239538948', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801601,2023-09-13T15:31:07.000,2023-09-13T16:26:06.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11103,25-17 35 STREET,35 STREET,ASTORIA BOULEVARD SOUTH,28 AVENUE,ASTORIA BOULEVARD SOUTH,28 AVENUE,ADDRESS,ASTORIA,35 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T16:26:10.000,01 QUEENS,4006330030,QUEENS,1007745,219484,MOBILE,Unspecified,QUEENS,40.76907803540444,-73.91517850819555,"{'latitude': '40.76907803540444', 'longitude': '-73.91517850819555', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58807248,2023-09-13T15:31:04.000,2023-09-13T17:08:52.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11238,487 CARLTON AVENUE,CARLTON AVENUE,FULTON STREET,ATLANTIC AVENUE,FULTON STREET,ATLANTIC AVENUE,ADDRESS,BROOKLYN,CARLTON AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T17:08:56.000,02 BROOKLYN,3020070001,BROOKLYN,992341,188129,ONLINE,Unspecified,BROOKLYN,40.68304371623181,-73.9708276159393,"{'latitude': '40.68304371623181', 'longitude': '-73.9708276159393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800469,2023-09-13T15:30:58.000,2023-09-13T16:30:07.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10034,5089 BROADWAY,BROADWAY,WEST  216 STREET,WEST  218 STREET,WEST  216 STREET,WEST  218 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T16:30:10.000,12 MANHATTAN,1022430270,MANHATTAN,1007892,256579,ONLINE,Unspecified,MANHATTAN,40.870892898687906,-73.91451712249305,"{'latitude': '40.870892898687906', 'longitude': '-73.91451712249305', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801839,2023-09-13T15:30:48.000,2023-09-13T16:14:57.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10033,1380 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  179 STREET,WEST  180 STREET,WEST  179 STREET,WEST  180 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T16:15:01.000,12 MANHATTAN,1021530029,MANHATTAN,1002339,248266,MOBILE,Unspecified,MANHATTAN,40.84808934448149,-73.9346176478132,"{'latitude': '40.84808934448149', 'longitude': '-73.9346176478132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58808892,2023-09-13T15:30:22.000,2023-09-13T22:57:49.000,DHS,Department of Homeless Services,Encampment,N/A,Street/Sidewalk,10009,254 1 AVENUE,1 AVENUE,EAST   15 STREET,EAST   16 STREET,EAST   15 STREET,EAST   16 STREET,ADDRESS,NEW YORK,1 AVENUE,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-13T22:57:55.000,06 MANHATTAN,1009720001,MANHATTAN,989257,205969,ONLINE,Unspecified,MANHATTAN,40.73201257907137,-73.98193381959386,"{'latitude': '40.73201257907137', 'longitude': '-73.98193381959386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58802417,2023-09-13T15:30:22.000,2023-09-13T16:00:01.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10009,254 1 AVENUE,1 AVENUE,EAST   15 STREET,EAST   16 STREET,EAST   15 STREET,EAST   16 STREET,ADDRESS,NEW YORK,1 AVENUE,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-13T16:00:05.000,06 MANHATTAN,1009720001,MANHATTAN,989257,205969,ONLINE,Unspecified,MANHATTAN,40.73201257907137,-73.98193381959386,"{'latitude': '40.73201257907137', 'longitude': '-73.98193381959386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58806451,2023-09-13T15:29:50.000,2023-09-14T12:45:41.000,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Sidewalk,10027,564 RIVERSIDE DRIVE,RIVERSIDE DRIVE,DEAD END,12 AVENUE,DEAD END,12 AVENUE,ADDRESS,NEW YORK,RIVERSIDE DRIVE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-14T12:45:45.000,09 MANHATTAN,1019950063,MANHATTAN,995107,237015,ONLINE,Unspecified,MANHATTAN,40.817220444232106,-73.96077578152021,"{'latitude': '40.817220444232106', 'longitude': '-73.96077578152021', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58808446,2023-09-13T15:29:41.000,2023-09-26T15:38:21.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11226,258 EAST   28 STREET,EAST   28 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-26T00:00:00.000,17 BROOKLYN,3051710039,BROOKLYN,997919,173828,PHONE,Unspecified,BROOKLYN,40.64378378731012,-73.95074493805494,"{'latitude': '40.64378378731012', 'longitude': '-73.95074493805494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58806982,2023-09-13T15:29:37.000,2023-09-13T16:14:56.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10033,1380 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  179 STREET,WEST  180 STREET,WEST  179 STREET,WEST  180 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T16:15:00.000,12 MANHATTAN,1021530029,MANHATTAN,1002339,248266,MOBILE,Unspecified,MANHATTAN,40.84808934448149,-73.9346176478132,"{'latitude': '40.84808934448149', 'longitude': '-73.9346176478132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58807191,2023-09-13T15:29:36.000,2023-09-19T20:59:37.000,HPD,Department of Housing Preservation and Development,GENERAL,SIGNAGE MISSING,RESIDENTIAL BUILDING,10002,207 MADISON STREET,MADISON STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,03 MANHATTAN,1002710037,MANHATTAN,987155,198930,ONLINE,Unspecified,MANHATTAN,40.71269316612326,-73.98952126178614,"{'latitude': '40.71269316612326', 'longitude': '-73.98952126178614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58808477,2023-09-13T15:29:31.000,2023-09-22T13:14:16.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10003,222 EAST   19 STREET,EAST   19 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,06 MANHATTAN,1008990040,MANHATTAN,988705,207400,PHONE,Unspecified,MANHATTAN,40.73594061706384,-73.98392458991265,"{'latitude': '40.73594061706384', 'longitude': '-73.98392458991265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58802062,2023-09-13T15:29:31.000,2023-09-22T13:14:16.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,10003,222 EAST   19 STREET,EAST   19 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,06 MANHATTAN,1008990040,MANHATTAN,988705,207400,PHONE,Unspecified,MANHATTAN,40.73594061706384,-73.98392458991265,"{'latitude': '40.73594061706384', 'longitude': '-73.98392458991265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801501,2023-09-13T15:29:31.000,2023-09-13T16:08:42.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10128,1242 MADISON AVENUE,MADISON AVENUE,EAST   89 STREET,EAST   90 STREET,EAST   89 STREET,EAST   90 STREET,ADDRESS,NEW YORK,MADISON AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T16:08:45.000,08 MANHATTAN,1015010016,MANHATTAN,996093,224561,MOBILE,Unspecified,MANHATTAN,40.783036353274355,-73.95723552257621,"{'latitude': '40.783036353274355', 'longitude': '-73.95723552257621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804908,2023-09-13T15:29:23.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,11109,46-15 CENTER BOULEVARD,CENTER BOULEVARD,46 AVENUE,47 AVENUE,46 AVENUE,47 AVENUE,ADDRESS,LONG ISLAND CITY,CENTER BOULEVARD,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-13T16:37:21.000,02 QUEENS,4000210035,QUEENS,996337,211519,ONLINE,Unspecified,QUEENS,40.74723910773346,-73.9563779030925,"{'latitude': '40.74723910773346', 'longitude': '-73.9563779030925', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58806978,2023-09-13T15:29:02.000,2023-09-13T16:14:58.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10033,1380 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  179 STREET,WEST  180 STREET,WEST  179 STREET,WEST  180 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T16:15:02.000,12 MANHATTAN,1021530029,MANHATTAN,1002339,248266,MOBILE,Unspecified,MANHATTAN,40.84808934448149,-73.9346176478132,"{'latitude': '40.84808934448149', 'longitude': '-73.9346176478132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805176,2023-09-13T15:28:53.000,2023-09-14T05:53:40.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Street,10011,236 WEST   24 STREET,WEST   24 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   24 STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-14T05:53:48.000,04 MANHATTAN,1007737503,MANHATTAN,985262,210791,ONLINE,Unspecified,MANHATTAN,40.7452491329643,-73.99634779170614,"{'latitude': '40.7452491329643', 'longitude': '-73.99634779170614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58810308,2023-09-13T15:28:43.000,2023-09-14T15:07:13.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11214,8657 18 AVENUE,18 AVENUE,86 STREET,BENSON AVENUE,86 STREET,BENSON AVENUE,ADDRESS,BROOKLYN,18 AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-14T07:20:52.000,11 BROOKLYN,3063690023,BROOKLYN,983224,160149,ONLINE,Unspecified,BROOKLYN,40.60624828898882,-74.00369502365393,"{'latitude': '40.60624828898882', 'longitude': '-74.00369502365393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58807735,2023-09-13T15:28:35.000,,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,Sidewalk,10303,2459 FOREST AVENUE,FOREST AVENUE,ELIZABETH GROVE ROAD,MORROW STREET,ELIZABETH GROVE ROAD,MORROW STREET,ADDRESS,STATEN ISLAND,FOREST AVENUE,In Progress,The Department of Sanitation has sent this complaint to the appropriate district garage or bureau for further action.,2023-09-14T14:37:48.000,01 STATEN ISLAND,5013800155,STATEN ISLAND,935762,167563,ONLINE,Unspecified,STATEN ISLAND,40.62646554606407,-74.1746770931497,"{'latitude': '40.62646554606407', 'longitude': '-74.1746770931497', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801395,2023-09-13T15:28:17.000,2023-10-25T00:00:00.000,DOB,Department of Buildings,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,,11379,62-01 69 LANE,69 LANE,,,,,ADDRESS,MIDDLE VILLAGE,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-10-25T00:00:00.000,05 QUEENS,4029550001,QUEENS,1015522,201061,UNKNOWN,Unspecified,QUEENS,40.718487457304775,-73.88718771779455,"{'latitude': '40.718487457304775', 'longitude': '-73.88718771779455', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800295,2023-09-13T15:28:16.000,2023-09-13T21:30:11.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10458,4660 3 AVENUE,3 AVENUE,EAST  187 STREET,WASHINGTON AVENUE,EAST  187 STREET,WASHINGTON AVENUE,ADDRESS,BRONX,3 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T21:30:14.000,06 BRONX,2030570003,BRONX,1014375,251768,ONLINE,Unspecified,BRONX,40.85766842541773,-73.89109805031973,"{'latitude': '40.85766842541773', 'longitude': '-73.89109805031973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809378,2023-09-13T15:28:07.000,2023-11-01T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11432,83-24 168 PLACE,168 PLACE,,,,,ADDRESS,JAMAICA,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-11-01T00:00:00.000,08 QUEENS,4098710069,QUEENS,1040481,200531,UNKNOWN,Unspecified,QUEENS,40.71690930455771,-73.79715396667795,"{'latitude': '40.71690930455771', 'longitude': '-73.79715396667795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
