unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,taxi_pick_up_location,latitude,longitude,location,closed_date,resolution_description,bbl,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,due_date,road_ramp,vehicle_type,taxi_company_borough
58977472,2023-09-30T16:35:27.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10455,674 ST ANNS AVENUE,ST ANNS AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-04T00:00:00.000,01 BRONX,BRONX,1008812,237174,ONLINE,Unspecified,BRONX,,40.817629379394376,-73.91126173832384,"{'latitude': '40.817629379394376', 'longitude': '-73.91126173832384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T13:37:45.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2026170022,,,,,,,,
58972591,2023-09-30T16:35:27.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10455,674 ST ANNS AVENUE,ST ANNS AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-04T00:00:00.000,01 BRONX,BRONX,1008812,237174,ONLINE,Unspecified,BRONX,,40.817629379394376,-73.91126173832384,"{'latitude': '40.817629379394376', 'longitude': '-73.91126173832384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T13:37:46.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2026170022,,,,,,,,
58969048,2023-09-30T16:35:24.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10459,865 EAST  167 STREET,EAST  167 STREET,,,,,ADDRESS,BRONX,,Closed,2023-10-04T00:00:00.000,02 BRONX,BRONX,1012614,240278,PHONE,Unspecified,BRONX,,40.826137586269006,-73.89751266056,"{'latitude': '40.826137586269006', 'longitude': '-73.89751266056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T13:32:15.000,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2026920074,,,,,,,,
58976272,2023-09-30T16:35:24.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11231,2 VERONA STREET,VERONA STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-03T00:00:00.000,06 BROOKLYN,BROOKLYN,982484,186167,PHONE,Unspecified,BROOKLYN,,40.677661993224085,-74.00636686094975,"{'latitude': '40.677661993224085', 'longitude': '-74.00636686094975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-03T15:18:41.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,,,
59456002,2023-09-30T16:35:20.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11218,345 STRATFORD ROAD,STRATFORD ROAD,SLOCUM PLACE,CORTELYOU ROAD,SLOCUM PLACE,CORTELYOU ROAD,ADDRESS,BROOKLYN,STRATFORD ROAD,Closed,2023-09-30T22:20:00.000,14 BROOKLYN,BROOKLYN,993121,172571,ONLINE,Unspecified,BROOKLYN,,40.6403396978089,-73.96803576787701,"{'latitude': '40.6403396978089', 'longitude': '-73.96803576787701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T22:20:00.000,,3051420095,,,,,,,,
58973825,2023-09-30T16:35:19.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11215,387 PROSPECT AVENUE,PROSPECT AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-02T00:00:00.000,07 BROOKLYN,BROOKLYN,988341,180081,ONLINE,Unspecified,BROOKLYN,,40.660956513095975,-73.98525464024817,"{'latitude': '40.660956513095975', 'longitude': '-73.98525464024817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T18:35:33.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",3011120088,,,,,,,,
58968787,2023-09-30T16:35:12.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385,678 WOODWARD AVENUE,WOODWARD AVENUE,GATES AVENUE,PALMETTO STREET,GATES AVENUE,PALMETTO STREET,ADDRESS,RIDGEWOOD,WOODWARD AVENUE,Closed,2023-09-30T17:06:49.000,05 QUEENS,QUEENS,1010257,196209,MOBILE,Unspecified,QUEENS,,40.70518692353883,-73.90619968670075,"{'latitude': '40.70518692353883', 'longitude': '-73.90619968670075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T17:06:45.000,The Police Department responded to the complaint and determined that police action was not necessary.,4034680039,,,,,,,,
58969573,2023-09-30T16:35:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10309,,,,,CORRELL AVENUE,BLOOMINGDALE ROAD,INTERSECTION,STATEN ISLAND,,Closed,2023-09-30T20:55:00.000,03 STATEN ISLAND,STATEN ISLAND,923302,137930,ONLINE,Unspecified,STATEN ISLAND,,40.54505215562192,-74.21929658628301,"{'latitude': '40.54505215562192', 'longitude': '-74.21929658628301', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T20:55:00.000,The Department of Environmental Protection investigated this complaint and found it to be a temporary condition.,,,,,,,,,
58970449,2023-09-30T16:34:41.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11419,95-14 116 STREET,116 STREET,95 AVENUE,101 AVENUE,95 AVENUE,101 AVENUE,ADDRESS,SOUTH RICHMOND HILL,116 STREET,In Progress,2023-10-06T15:21:10.000,09 QUEENS,QUEENS,1031524,191179,ONLINE,Unspecified,QUEENS,,40.69129270838786,-73.82953074451744,"{'latitude': '40.69129270838786', 'longitude': '-73.82953074451744', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",4094170012,,,,,,,,
58977806,2023-09-30T16:34:40.000,DOT,Department of Transportation,Street Sign - Damaged,Other/Unknown,Street,10003,141 EAST   13 STREET,EAST   13 STREET,4 AVENUE,3 AVENUE,4 AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST   13 STREET,Closed,2023-10-03T23:16:02.000,03 MANHATTAN,MANHATTAN,987520,206268,MOBILE,Unspecified,MANHATTAN,,40.73283407337833,-73.98820109087232,"{'latitude': '40.73283407337833', 'longitude': '-73.98820109087232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-03T23:15:58.000,The Department of Transportation has completed the request or corrected the condition.,1005590042,,,,,,,,
58969886,2023-09-30T16:34:33.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10459,871 EAST  162 STREET,EAST  162 STREET,PROSPECT AVENUE,EAST  163 STREET,PROSPECT AVENUE,EAST  163 STREET,ADDRESS,BRONX,EAST  162 STREET,Closed,2023-09-30T17:04:36.000,02 BRONX,BRONX,1011928,238529,ONLINE,Unspecified,BRONX,,40.82133925675852,-73.89999858941249,"{'latitude': '40.82133925675852', 'longitude': '-73.89999858941249', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T17:04:33.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2026900093,,,,,,,,
58970128,2023-09-30T16:34:29.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11233,70 CHAUNCEY STREET,CHAUNCEY STREET,LEWIS AVENUE,STUYVESANT AVENUE,LEWIS AVENUE,STUYVESANT AVENUE,ADDRESS,BROOKLYN,CHAUNCEY STREET,Closed,2023-09-30T17:02:14.000,03 BROOKLYN,BROOKLYN,1003129,187066,ONLINE,Unspecified,BROOKLYN,,40.680109588463054,-73.93193409316193,"{'latitude': '40.680109588463054', 'longitude': '-73.93193409316193', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T17:02:09.000,The Police Department responded to the complaint and took action to fix the condition.,3016900001,,,,,,,,
59450510,2023-09-30T16:34:26.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Building-Wide,11231,2A VERONA STREET,VERONA STREET,COLUMBIA STREET,DWIGHT STREET,COLUMBIA STREET,DWIGHT STREET,ADDRESS,BROOKLYN,VERONA STREET,Closed,2023-10-03T00:00:00.000,06 BROOKLYN,BROOKLYN,982484,186167,PHONE,Unspecified,BROOKLYN,,40.677661993224085,-74.00636686094975,"{'latitude': '40.677661993224085', 'longitude': '-74.00636686094975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-03T00:00:00.000,,3005240001,,,,,,,,
58977080,2023-09-30T16:34:16.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11385,678 WOODWARD AVENUE,WOODWARD AVENUE,GATES AVENUE,PALMETTO STREET,GATES AVENUE,PALMETTO STREET,ADDRESS,RIDGEWOOD,WOODWARD AVENUE,Closed,2023-09-30T16:37:45.000,05 QUEENS,QUEENS,1010257,196209,MOBILE,Unspecified,QUEENS,,40.70518692353883,-73.90619968670075,"{'latitude': '40.70518692353883', 'longitude': '-73.90619968670075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T16:37:41.000,The Police Department reviewed your complaint and provided additional information below.,4034680039,,,,,,,,
58970909,2023-09-30T16:34:16.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10065,201 EAST   63 STREET,EAST   63 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   63 STREET,Closed,2023-09-30T17:00:46.000,08 MANHATTAN,MANHATTAN,994108,217596,ONLINE,Unspecified,MANHATTAN,,40.7639216902801,-73.96441347422149,"{'latitude': '40.7639216902801', 'longitude': '-73.96441347422149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T17:00:43.000,The Police Department responded and upon arrival those responsible for the condition were gone.,1014180001,,,,,,,,
58974011,2023-09-30T16:34:13.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10473,712 OLMSTEAD AVENUE,OLMSTEAD AVENUE,SEWARD AVENUE,HOMER AVENUE,SEWARD AVENUE,HOMER AVENUE,ADDRESS,BRONX,OLMSTEAD AVENUE,Closed,2023-09-30T16:43:25.000,09 BRONX,BRONX,1025318,238398,MOBILE,Unspecified,BRONX,,40.82092759462768,-73.85162101321764,"{'latitude': '40.82092759462768', 'longitude': '-73.85162101321764', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T16:43:21.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,,
58976468,2023-09-30T16:34:13.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11370,22-47 76 STREET,76 STREET,DITMARS BOULEVARD,ASTORIA BOULEVARD NORTH,DITMARS BOULEVARD,ASTORIA BOULEVARD NORTH,ADDRESS,EAST ELMHURST,76 STREET,In Progress,2023-10-02T01:38:17.000,01 QUEENS,QUEENS,1013820,218989,MOBILE,Unspecified,QUEENS,,40.76770115665015,-73.89324878112485,"{'latitude': '40.76770115665015', 'longitude': '-73.89324878112485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",4010080042,,,,,,,,
58970877,2023-09-30T16:33:47.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10023,46 WEST   74 STREET,WEST   74 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,CENTRAL PARK WEST,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST   74 STREET,Closed,2023-09-30T17:01:30.000,07 MANHATTAN,MANHATTAN,990803,222755,MOBILE,Unspecified,MANHATTAN,,40.77808486688164,-73.97633920672315,"{'latitude': '40.77808486688164', 'longitude': '-73.97633920672315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T17:01:26.000,The Police Department issued a summons in response to the complaint.,1011260057,,,,,,,,
58971616,2023-09-30T16:33:29.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10309,385 MAGUIRE AVENUE,MAGUIRE AVENUE,RAMONA AVENUE,RATHBUN AVENUE,RAMONA AVENUE,RATHBUN AVENUE,ADDRESS,STATEN ISLAND,MAGUIRE AVENUE,Closed,2023-09-30T16:46:10.000,03 STATEN ISLAND,STATEN ISLAND,925407,134484,ONLINE,Unspecified,STATEN ISLAND,,40.535607776117246,-74.21169266587957,"{'latitude': '40.535607776117246', 'longitude': '-74.21169266587957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T16:46:05.000,The Police Department responded to the complaint and took action to fix the condition.,5069580008,,,,,,,,
58970093,2023-09-30T16:33:23.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11207,865 KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,SCHAEFER STREET,DECATUR STREET,SCHAEFER STREET,DECATUR STREET,ADDRESS,BROOKLYN,KNICKERBOCKER AVENUE,Closed,2023-09-30T17:41:38.000,04 BROOKLYN,BROOKLYN,1010483,191204,MOBILE,Unspecified,BROOKLYN,,40.691448706020346,-73.90540405956281,"{'latitude': '40.691448706020346', 'longitude': '-73.90540405956281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T17:41:33.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,3034310006,,,,,,,,
59441435,2023-09-30T16:33:20.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,10467,708 EAST  215 STREET,EAST  215 STREET,WHITE PLAINS ROAD,HOLLAND AVENUE,WHITE PLAINS ROAD,HOLLAND AVENUE,ADDRESS,BRONX,EAST  215 STREET,Closed,2023-10-11T00:00:00.000,12 BRONX,BRONX,1021918,260048,PHONE,Unspecified,BRONX,,40.880365510719585,-73.86378358066686,"{'latitude': '40.880365510719585', 'longitude': '-73.86378358066686', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-11T00:00:00.000,,2046620007,,,,,,,,
58975308,2023-09-30T16:33:18.000,NYPD,New York City Police Department,Animal-Abuse,Neglected,Street/Sidewalk,11249,216 BEDFORD AVENUE,BEDFORD AVENUE,NORTH    6 STREET,NORTH    5 STREET,NORTH    6 STREET,NORTH    5 STREET,ADDRESS,BROOKLYN,BEDFORD AVENUE,Closed,2023-09-30T18:27:41.000,01 BROOKLYN,BROOKLYN,995662,200434,ONLINE,Unspecified,BROOKLYN,,40.71681440331107,-73.95883278525058,"{'latitude': '40.71681440331107', 'longitude': '-73.95883278525058', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T18:27:37.000,The Police Department responded to the complaint and determined that police action was not necessary.,3023350028,,,,,,,,
58976834,2023-09-30T16:33:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10034,77 COOPER STREET,COOPER STREET,WEST  204 STREET,WEST  207 STREET,WEST  204 STREET,WEST  207 STREET,ADDRESS,NEW YORK,COOPER STREET,Closed,2023-09-30T17:19:01.000,12 MANHATTAN,MANHATTAN,1005738,255624,MOBILE,Unspecified,MANHATTAN,,40.86827722290935,-73.9223084439249,"{'latitude': '40.86827722290935', 'longitude': '-73.9223084439249', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T17:18:57.000,The Police Department issued a summons in response to the complaint.,1022410014,,,,,,,,
58970571,2023-09-30T16:33:07.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10002,163 CLINTON STREET,CLINTON STREET,BROOME STREET,GRAND STREET,BROOME STREET,GRAND STREET,ADDRESS,NEW YORK,CLINTON STREET,In Progress,2023-11-27T11:54:44.000,03 MANHATTAN,MANHATTAN,987958,200189,ONLINE,Unspecified,MANHATTAN,"163 CLINTON STREET, MANHATTAN (NEW YORK), NY, 10002",40.71614852029105,-73.9866240359069,"{'latitude': '40.71614852029105', 'longitude': '-73.9866240359069', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",,,,,,,,,
58969656,2023-09-30T16:33:05.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10302,774 PORT RICHMOND AVENUE,PORT RICHMOND AVENUE,VAN RIPER STREET,VILLA AVENUE,VAN RIPER STREET,VILLA AVENUE,ADDRESS,STATEN ISLAND,PORT RICHMOND AVENUE,Closed,2023-09-30T17:02:20.000,01 STATEN ISLAND,STATEN ISLAND,944106,167099,MOBILE,Unspecified,STATEN ISLAND,,40.62523370543123,-74.14461529335965,"{'latitude': '40.62523370543123', 'longitude': '-74.14461529335965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T17:02:17.000,The Police Department responded to the complaint and determined that police action was not necessary.,5011400004,,,,,,,,
