unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location
58937900,2023-09-27T10:38:57.000,2023-10-12T05:17:13.000,DOT,Department of Transportation,Street Sign - Missing,"No Parking, Standing, Stopping",Street,11226,1981 CORTELYOU ROAD,CORTELYOU ROAD,EAST   19 STREET,OCEAN AVENUE,EAST   19 STREET,OCEAN AVENUE,ADDRESS,BROOKLYN,CORTELYOU ROAD,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-10-12T05:17:23.000,14 BROOKLYN,,BROOKLYN,995338,173613,MOBILE,Unspecified,BROOKLYN,40.64319726596707,-73.96004570075641,"{'latitude': '40.64319726596707', 'longitude': '-73.96004570075641', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58937788,2023-09-27T10:38:38.000,2023-10-12T16:01:29.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11230,980 EAST   19 STREET,EAST   19 STREET,AVENUE I,AVENUE J,AVENUE I,AVENUE J,ADDRESS,BROOKLYN,EAST   19 STREET,Closed,NYC Parks inspected and determined that the site is ineligible for the Trees and Sidewalks Program because of one or more of the following reasons:  - The property adjacent to the sidewalk is not in Tax Class 1 - The property adjacent to the sidewalk is not owner-occupied - The property adjacent to the sidewalk contains a place of business  You can repair the sidewalk yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website.,2023-10-12T16:01:34.000,14 BROOKLYN,3067110067,BROOKLYN,995955,167626,PHONE,Unspecified,BROOKLYN,40.62676343145348,-73.95783279935596,"{'latitude': '40.62676343145348', 'longitude': '-73.95783279935596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58944889,2023-09-27T10:38:29.000,2023-09-27T10:38:29.000,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,10466,1135 EAST  229 STREET,EAST  229 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-27T00:00:00.000,12 BRONX,2049050001,BRONX,1026897,262273,UNKNOWN,Unspecified,BRONX,40.886449776209,-73.84576420404044,"{'latitude': '40.886449776209', 'longitude': '-73.84576420404044', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58943220,2023-09-27T10:38:28.000,2023-09-27T11:37:59.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11413,121-50 SPRINGFIELD BOULEVARD,SPRINGFIELD BOULEVARD,121 AVENUE,122 AVENUE,121 AVENUE,122 AVENUE,ADDRESS,SPRINGFIELD GARDENS,SPRINGFIELD BOULEVARD,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-27T11:38:03.000,12 QUEENS,4126950015,QUEENS,1054122,190254,ONLINE,Unspecified,QUEENS,40.68860425006409,-73.74805270383814,"{'latitude': '40.68860425006409', 'longitude': '-73.74805270383814', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58940946,2023-09-27T10:38:27.000,2023-09-27T22:27:21.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11379,61-21 71 STREET,71 STREET,ELIOT AVENUE,DEAD END,ELIOT AVENUE,DEAD END,ADDRESS,MIDDLE VILLAGE,71 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T22:27:23.000,05 QUEENS,4029280001,QUEENS,1015626,201884,MOBILE,Unspecified,QUEENS,40.72074602405513,-73.88680870666765,"{'latitude': '40.72074602405513', 'longitude': '-73.88680870666765', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58940195,2023-09-27T10:38:03.000,2023-10-02T11:15:36.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10030,2655 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,10 MANHATTAN,1020430017,MANHATTAN,999886,238279,PHONE,Unspecified,MANHATTAN,40.820682601528524,-73.94350724780212,"{'latitude': '40.820682601528524', 'longitude': '-73.94350724780212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58941400,2023-09-27T10:38:03.000,2023-10-02T11:15:36.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10030,2655 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,10 MANHATTAN,1020430017,MANHATTAN,999886,238279,PHONE,Unspecified,MANHATTAN,40.820682601528524,-73.94350724780212,"{'latitude': '40.820682601528524', 'longitude': '-73.94350724780212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58942688,2023-09-27T10:38:03.000,2023-10-02T11:15:36.000,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,10030,2655 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,10 MANHATTAN,1020430017,MANHATTAN,999886,238279,PHONE,Unspecified,MANHATTAN,40.820682601528524,-73.94350724780212,"{'latitude': '40.820682601528524', 'longitude': '-73.94350724780212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58935760,2023-09-27T10:38:00.000,2023-09-27T11:21:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,11238,GREENE AVENUE,GREENE AVENUE,FULTON STREET,CUMBERLAND STREET,,,BLOCKFACE,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and found it to be a temporary condition.,2023-09-27T11:21:00.000,02 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,
58936258,2023-09-27T10:37:52.000,2023-10-13T06:38:34.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11236,929 EAST   89 STREET,EAST   89 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-13T00:00:00.000,18 BROOKLYN,3080260029,BROOKLYN,1010314,172155,PHONE,Unspecified,BROOKLYN,40.63916396026166,-73.90608711441668,"{'latitude': '40.63916396026166', 'longitude': '-73.90608711441668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58937464,2023-09-27T10:37:51.000,,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,RESIDENTIAL BUILDING,11208,779 NEW LOTS AVENUE,NEW LOTS AVENUE,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-27T00:00:00.000,05 BROOKLYN,3040810041,BROOKLYN,1017011,182205,PHONE,Unspecified,BROOKLYN,40.666726754872705,-73.8819079284084,"{'latitude': '40.666726754872705', 'longitude': '-73.8819079284084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58940549,2023-09-27T10:37:25.000,2023-09-27T10:59:19.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11354,30-27 STRATTON STREET,STRATTON STREET,WHITESTONE EXPWY TURNAROUND WB,31 ROAD,WHITESTONE EXPWY TURNAROUND WB,31 ROAD,ADDRESS,FLUSHING,STRATTON STREET,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-27T10:58:47.000,07 QUEENS,4043690001,QUEENS,1030038,219730,PHONE,Unspecified,QUEENS,40.76966588152271,-73.83469493735713,"{'latitude': '40.76966588152271', 'longitude': '-73.83469493735713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
59008426,2023-09-27T10:37:25.000,2023-09-28T19:38:32.000,DHS,Department of Homeless Services,Encampment,N/A,Street/Sidewalk,11354,30-27 STRATTON STREET,STRATTON STREET,WHITESTONE EXPWY TURNAROUND WB,31 ROAD,WHITESTONE EXPWY TURNAROUND WB,31 ROAD,ADDRESS,FLUSHING,STRATTON STREET,Closed,"The Department of Homeless Services (DHS) visited the location but could not find the condition you reported. If it still exists, please submit a new Service Request.",2023-09-28T19:38:35.000,07 QUEENS,4043690001,QUEENS,1030038,219730,PHONE,Unspecified,QUEENS,40.76966588152271,-73.83469493735713,"{'latitude': '40.76966588152271', 'longitude': '-73.83469493735713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58938547,2023-09-27T10:37:21.000,2023-09-27T10:47:56.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,10018,439 WEST   36 STREET,WEST   36 STREET,DYER AVENUE UNDERPASS   31 ST,10 AVENUE,DYER AVENUE UNDERPASS   31 ST,10 AVENUE,ADDRESS,NEW YORK,WEST   36 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T10:46:57.000,04 MANHATTAN,1007340010,MANHATTAN,985039,214500,MOBILE,Unspecified,MANHATTAN,40.75542942430203,-73.99715214156375,"{'latitude': '40.75542942430203', 'longitude': '-73.99715214156375', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58939669,2023-09-27T10:37:16.000,2023-09-27T14:36:14.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10465,416 CALHOUN AVENUE,CALHOUN AVENUE,SAMPSON AVENUE,DEWEY AVENUE,SAMPSON AVENUE,DEWEY AVENUE,ADDRESS,BRONX,CALHOUN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T14:36:17.000,10 BRONX,2055770049,BRONX,1034029,238209,PHONE,Unspecified,BRONX,40.82036404958929,-73.82014958871356,"{'latitude': '40.82036404958929', 'longitude': '-73.82014958871356', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58943670,2023-09-27T10:37:00.000,,DOT,Department of Transportation,Street Light Condition,Multiple Street Lights Out,,11213,EASTERN PARKWAY,EASTERN PARKWAY,UTICA AVENUE,SCHENECTADY AVENUE,EASTERN PARKWAY,UTICA AVENUE,INTERSECTION,BROOKLYN,,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-11-08T00:00:00.000,08 BROOKLYN,,BROOKLYN,1003358,182945,UNKNOWN,Unspecified,BROOKLYN,40.66879788262019,-73.9311201452519,"{'latitude': '40.66879788262019', 'longitude': '-73.9311201452519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58942338,2023-09-27T10:36:53.000,2023-09-27T16:36:01.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11418,91-36 108 STREET,108 STREET,91 AVENUE,ATLANTIC AVENUE,91 AVENUE,ATLANTIC AVENUE,ADDRESS,RICHMOND HILL,108 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T16:36:05.000,09 QUEENS,4093140024,QUEENS,1029157,191573,PHONE,Unspecified,QUEENS,40.692386472345255,-73.83806346059903,"{'latitude': '40.692386472345255', 'longitude': '-73.83806346059903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58942220,2023-09-27T10:36:48.000,2023-09-27T10:53:54.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11226,125 LINDEN BOULEVARD,LINDEN BOULEVARD,BEDFORD AVENUE,ROGERS AVENUE,BEDFORD AVENUE,ROGERS AVENUE,ADDRESS,BROOKLYN,LINDEN BOULEVARD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T10:53:53.000,17 BROOKLYN,3050840084,BROOKLYN,996967,176973,MOBILE,Unspecified,BROOKLYN,40.65241754828807,-73.95416945800908,"{'latitude': '40.65241754828807', 'longitude': '-73.95416945800908', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58942167,2023-09-27T10:36:42.000,2023-09-27T10:39:04.000,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Highway,,,,,,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T10:39:02.000,Unspecified BROOKLYN,,BROOKLYN,,,ONLINE,Unspecified,BROOKLYN,,,,,,Belt Pkwy,East/Queens Bound,Roadway,Cropsey Ave Coney Is (Exit 6) - Ocean Pkwy (Exit 7),
58944134,2023-09-27T10:36:40.000,2023-10-11T15:22:02.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11217,63 SAINT MARKS AVENUE,SAINT MARKS AVENUE,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,ST MARKS AVENUE,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-10-11T15:22:06.000,06 BROOKLYN,3009330047,BROOKLYN,991051,187053,PHONE,Unspecified,BROOKLYN,40.680091426118544,-73.97547984184581,"{'latitude': '40.680091426118544', 'longitude': '-73.97547984184581', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58943513,2023-09-27T10:36:35.000,2023-09-27T12:03:29.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11209,371 89 STREET,89 STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,89 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T12:03:34.000,10 BROOKLYN,3060620141,BROOKLYN,975880,165509,MOBILE,Unspecified,BROOKLYN,40.62095648854671,-74.03015025693315,"{'latitude': '40.62095648854671', 'longitude': '-74.03015025693315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58937713,2023-09-27T10:36:34.000,2023-09-27T10:49:10.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11230,1140 EAST    4 STREET,EAST    4 STREET,BAY PARKWAY,DEAD END,BAY PARKWAY,DEAD END,ADDRESS,BROOKLYN,EAST    4 STREET,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-27T10:48:53.000,12 BROOKLYN,,BROOKLYN,991848,166284,ONLINE,Unspecified,BROOKLYN,40.623084397365304,-73.97262975451044,"{'latitude': '40.623084397365304', 'longitude': '-73.97262975451044', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58955723,2023-09-27T10:36:29.000,2023-09-29T15:41:24.000,DSNY,Department of Sanitation,Dead Animal,Cat,Sidewalk,11106,32-56 36 STREET,36 STREET,BROADWAY,34 AVENUE,BROADWAY,34 AVENUE,ADDRESS,ASTORIA,36 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-28T11:49:24.000,01 QUEENS,4006460062,QUEENS,1005928,216057,ONLINE,Unspecified,QUEENS,40.75967645099972,-73.9217492778417,"{'latitude': '40.75967645099972', 'longitude': '-73.9217492778417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58941982,2023-09-27T10:36:17.000,2023-09-28T03:07:53.000,DSNY,Department of Sanitation,Obstruction,Cone,Street,10303,90 WILCOX STREET,WILCOX STREET,SANDERS STREET,EUNICE PLACE,SANDERS STREET,EUNICE PLACE,ADDRESS,STATEN ISLAND,WILCOX STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-28T03:07:56.000,01 STATEN ISLAND,5017030073,STATEN ISLAND,941958,166681,PHONE,Unspecified,STATEN ISLAND,40.6240763908773,-74.15235064373385,"{'latitude': '40.6240763908773', 'longitude': '-74.15235064373385', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58938453,2023-09-27T10:36:00.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,,10028,318 EAST   81 STREET,EAST   81 STREET,,,,,ADDRESS,NEW YORK,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:49:19.000,08 MANHATTAN,1015437502,MANHATTAN,997146,221404,UNKNOWN,Unspecified,MANHATTAN,40.7743697491425,-73.95343925256104,"{'latitude': '40.7743697491425', 'longitude': '-73.95343925256104', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,2023-11-14T07:49:19.000,,,,,
58936554,2023-09-27T10:35:50.000,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,Street,10036,8 AVENUE,8 AVENUE,8 AVENUE,WEST   45 STREET,8 AVENUE,WEST   45 STREET,INTERSECTION,,,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-10-19T14:36:37.000,04 MANHATTAN,,MANHATTAN,987466,215861,ONLINE,Unspecified,MANHATTAN,40.75916447225798,-73.98839134812245,"{'latitude': '40.75916447225798', 'longitude': '-73.98839134812245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,"8 AVENUE AND WEST   45 STREET, MANHATTAN, NY, 10036"
