unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location,road_ramp,due_date
58810452,2023-09-13T09:07:00.000,2023-09-13T09:07:00.000,DOT,Department of Transportation,Street Light Condition,Lamppost Wire Exposed,,10019,,,INTERSECTION,MANHATTAN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-12T16:45:00.000,04 MANHATTAN,,MANHATTAN,987565,217891,UNKNOWN,Unspecified,MANHATTAN,40.7647362637544,-73.98803299118593,"{'latitude': '40.7647362637544', 'longitude': '-73.98803299118593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,WEST 52 STREET,9 AVENUE,,,,,,,,
58803593,2023-09-13T09:06:45.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,10016,208 EAST   28 STREET,EAST   28 STREET,ADDRESS,NEW YORK,In Progress,,,06 MANHATTAN,1009080047,MANHATTAN,989655,209538,ONLINE,Unspecified,MANHATTAN,40.74180836717385,-73.98049489472714,"{'latitude': '40.74180836717385', 'longitude': '-73.98049489472714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,EAST   28 STREET,,,,,,,
58807621,2023-09-13T09:06:24.000,2023-09-25T10:41:00.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10010,16 WEST   21 STREET,WEST   21 STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-13T11:54:51.000,05 MANHATTAN,1008227505,MANHATTAN,986652,209096,ONLINE,Unspecified,MANHATTAN,40.74059651267292,-73.99133202397951,"{'latitude': '40.74059651267292', 'longitude': '-73.99133202397951', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,WEST   21 STREET,,,,,,,
58803418,2023-09-13T09:06:14.000,2023-09-13T12:08:51.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,526 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T12:08:56.000,05 BROOKLYN,3044527505,BROOKLYN,1019630,177965,ONLINE,Unspecified,BROOKLYN,40.655078823851085,-73.87248959993701,"{'latitude': '40.655078823851085', 'longitude': '-73.87248959993701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ELTON STREET,ESSEX STREET,ELTON STREET,ESSEX STREET,SCHROEDERS AVENUE,,,,,,,
58803867,2023-09-13T09:06:09.000,2023-09-16T11:05:00.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Yard,11223,155 LAKE STREET,LAKE STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T11:05:03.000,11 BROOKLYN,3070870070,BROOKLYN,991586,158015,PHONE,Unspecified,BROOKLYN,40.60038791643157,-73.97358253926234,"{'latitude': '40.60038791643157', 'longitude': '-73.97358253926234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE S,AVENUE T,AVENUE S,AVENUE T,LAKE STREET,,,,,,,
58810072,2023-09-13T09:06:07.000,2023-09-19T14:58:05.000,DOT,Department of Transportation,Curb Condition,Broken Curb,Sidewalk,11238,479 PROSPECT PLACE,PROSPECT PLACE,ADDRESS,BROOKLYN,Closed,"The Department of Transportation will inspect the condition to determine if the location can be added to a curb contract (3-5 years). The property owner will be notified if there are sidewalk defects. Property owners are responsible for repairing and installing sidewalks adjoining their property, according to Section 19-152 of the NYC Administrative Code. Community Boards and elected officials may contribute funding for curb, affecting timeframe for construction.",2023-09-19T14:58:02.000,08 BROOKLYN,3011550066,BROOKLYN,995146,185551,ONLINE,Unspecified,BROOKLYN,40.6759646827328,-73.96071825955778,"{'latitude': '40.6759646827328', 'longitude': '-73.96071825955778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GRAND AVENUE,CLASSON AVENUE,GRAND AVENUE,CLASSON AVENUE,PROSPECT PLACE,,,,,,,
58801167,2023-09-13T09:05:57.000,2023-10-02T09:41:28.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10472,1036 WHEELER AVENUE,WHEELER AVENUE,ADDRESS,BRONX,Closed,The Department of Sanitation removed the items.,2023-09-14T04:19:52.000,09 BRONX,2037130019,BRONX,1017687,239726,PHONE,Unspecified,BRONX,40.8246047570716,-73.87918521599076,"{'latitude': '40.8246047570716', 'longitude': '-73.87918521599076', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRUCKNER BOULEVARD,WATSON AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,WHEELER AVENUE,,,,,,,
58801028,2023-09-13T09:05:56.000,2023-09-14T09:12:51.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,11230,1523 EAST    8 STREET,EAST    8 STREET,ADDRESS,BROOKLYN,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-14T09:12:55.000,12 BROOKLYN,3066150088,BROOKLYN,993815,162044,ONLINE,Unspecified,BROOKLYN,40.6114445723046,-73.96555004561412,"{'latitude': '40.6114445723046', 'longitude': '-73.96555004561412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE O,AVENUE P,AVENUE O,AVENUE P,EAST    8 STREET,,,,,,,
58804825,2023-09-13T09:05:38.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,10011,104 WAVERLY PLACE,WAVERLY PLACE,ADDRESS,NEW YORK,In Progress,,,02 MANHATTAN,1005520060,MANHATTAN,984538,206101,MOBILE,Unspecified,MANHATTAN,40.73237629917124,-73.99896083716386,"{'latitude': '40.73237629917124', 'longitude': '-73.99896083716386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MAC DOUGAL STREET,AVENUE OF THE AMERICAS,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,WAVERLY PLACE,,,,,,,
58800795,2023-09-13T09:05:31.000,2023-09-13T09:54:38.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11205,840 BEDFORD AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T09:54:41.000,03 BROOKLYN,3019000045,BROOKLYN,996338,192801,MOBILE,Unspecified,BROOKLYN,40.69586272398258,-73.9564079115304,"{'latitude': '40.69586272398258', 'longitude': '-73.9564079115304', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARK AVENUE,MYRTLE AVENUE,PARK AVENUE,MYRTLE AVENUE,BEDFORD AVENUE,,,,,,,
58810449,2023-09-13T09:05:17.000,2023-09-13T11:05:43.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11101,32-10 37 AVENUE,37 AVENUE,ADDRESS,LONG ISLAND CITY,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T11:05:47.000,01 QUEENS,4003740020,QUEENS,1003606,214150,MOBILE,Unspecified,QUEENS,40.75444761254661,-73.93013644960551,"{'latitude': '40.75444761254661', 'longitude': '-73.93013644960551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32 STREET,33 STREET,32 STREET,33 STREET,37 AVENUE,,,,,,,
58806729,2023-09-13T09:05:12.000,2023-09-13T11:25:53.000,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,10016,1 AVENUE,1 AVENUE,INTERSECTION,,Closed,"The Department of Transportation inspected the condition and made the determination that the street meets resurfacing standards and will be planned for either the next or future resurfacing seasons (2 - 3 years). The Department of Transportation works with Community Boards and elected officials to determine resurfacing priority. For specific scheduling information regarding your street, contact your Community Board.",2023-09-13T11:25:58.000,06 MANHATTAN,,MANHATTAN,991724,210501,PHONE,Unspecified,MANHATTAN,40.74445005512102,-73.9730273934635,"{'latitude': '40.74445005512102', 'longitude': '-73.9730273934635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1 AVENUE,EAST   35 STREET,1 AVENUE,EAST   35 STREET,,,,,,,,
58801381,2023-09-13T09:05:00.000,2023-09-13T18:55:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10314,170 WOODBINE AVENUE,WOODBINE AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,2023-09-13T18:55:00.000,01 STATEN ISLAND,5015010330,STATEN ISLAND,943065,163542,ONLINE,Unspecified,STATEN ISLAND,40.61546571689463,-74.14834369908228,"{'latitude': '40.61546571689463', 'longitude': '-74.14834369908228', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WATCHOGUE RD,CASWELL AVE,,,,,,,,,,
58802649,2023-09-13T09:05:00.000,2023-09-13T13:15:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Vehicular (AA4)",,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-13T13:15:00.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVE,78 RD,,,,N/A,,,,,,
58806546,2023-09-13T09:05:00.000,2023-09-14T09:43:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10001,304 WEST   30 STREET,WEST   30 STREET,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-14T09:43:00.000,04 MANHATTAN,1007530046,MANHATTAN,985412,212480,ONLINE,Unspecified,MANHATTAN,40.74988499496528,-73.99580616465836,"{'latitude': '40.74988499496528', 'longitude': '-73.99580616465836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8 AVE,9 AVE,,,,N/A,,,,,,
58807244,2023-09-13T09:04:53.000,2023-09-13T09:25:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11205,858 BEDFORD AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T09:25:20.000,03 BROOKLYN,3019007505,BROOKLYN,996361,192652,MOBILE,Unspecified,BROOKLYN,40.695453722177966,-73.95632523619604,"{'latitude': '40.695453722177966', 'longitude': '-73.95632523619604', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARK AVENUE,MYRTLE AVENUE,PARK AVENUE,MYRTLE AVENUE,BEDFORD AVENUE,,,,,,,
58807590,2023-09-13T09:04:42.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,ADDRESS,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-17T10:49:56.000,Unspecified MANHATTAN,,MANHATTAN,998196,231506,MOBILE,Unspecified,MANHATTAN,40.80209543286648,-73.94962727577145,"{'latitude': '40.80209543286648', 'longitude': '-73.94962727577145', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,3,,Platform,,,
58801269,2023-09-13T09:04:37.000,2023-09-16T11:40:44.000,DSNY,Department of Sanitation,Missed Collection,Trash and Bulky Trash,Street,11218,3715 FORT HAMILTON PARKWAY,FORT HAMILTON PARKWAY,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-09-15T11:54:12.000,12 BROOKLYN,3052910029,BROOKLYN,987238,173901,ONLINE,Unspecified,BROOKLYN,40.643994200691054,-73.9892329664337,"{'latitude': '40.643994200691054', 'longitude': '-73.9892329664337', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37 STREET,38 STREET,37 STREET,38 STREET,FORT HAMILTON PARKWAY,,,,,,,
58802507,2023-09-13T09:04:26.000,2023-09-30T07:04:50.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10469,1021 EAST  218 STREET,EAST  218 STREET,ADDRESS,BRONX,Closed,The Department of Sanitation collected the requested items.,2023-09-14T05:02:39.000,12 BRONX,2047010015,BRONX,1024629,259901,ONLINE,Unspecified,BRONX,40.879950054814714,-73.85398086554335,"{'latitude': '40.879950054814714', 'longitude': '-73.85398086554335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PAULDING AVENUE,LACONIA AVENUE,PAULDING AVENUE,LACONIA AVENUE,EAST  218 STREET,,,,,,,
58801206,2023-09-13T09:04:11.000,2023-09-13T11:49:51.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10001,54 WEST   35 STREET,WEST   35 STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-13T11:49:55.000,05 MANHATTAN,1008360010,MANHATTAN,988145,212477,ONLINE,Unspecified,MANHATTAN,40.74987597923856,-73.98594235240202,"{'latitude': '40.74987597923856', 'longitude': '-73.98594235240202', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,WEST   35 STREET,,,,,,,
58805421,2023-09-13T09:04:09.000,2023-09-13T09:18:02.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10024,314 WEST   91 STREET,WEST   91 STREET,ADDRESS,NEW YORK,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T09:18:05.000,07 MANHATTAN,1012510032,MANHATTAN,990818,227960,ONLINE,Unspecified,MANHATTAN,40.79237119195483,-73.97627995747999,"{'latitude': '40.79237119195483', 'longitude': '-73.97627995747999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST END AVENUE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,WEST   91 STREET,,,,,,,
58804545,2023-09-13T09:03:59.000,2023-10-03T07:52:00.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10458,2706 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,07 BRONX,2032870043,BRONX,1014384,254766,PHONE,Unspecified,BRONX,40.86589699426576,-73.89105203598722,"{'latitude': '40.86589699426576', 'longitude': '-73.89105203598722', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58800639,2023-09-13T09:03:59.000,2023-10-03T07:52:00.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10458,2706 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,07 BRONX,2032870043,BRONX,1014384,254766,PHONE,Unspecified,BRONX,40.86589699426576,-73.89105203598722,"{'latitude': '40.86589699426576', 'longitude': '-73.89105203598722', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58806301,2023-09-13T09:03:57.000,2023-09-13T09:26:04.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11421,98 STREET,98 STREET,INTERSECTION,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-13T09:26:08.000,09 QUEENS,,QUEENS,1025988,193684,PHONE,Unspecified,QUEENS,40.69819618148341,-73.84947790452316,"{'latitude': '40.69819618148341', 'longitude': '-73.84947790452316', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",98 STREET,PARK LANE SOUTH,98 STREET,PARK LANE SOUTH,,,,,,,,
58810313,2023-09-13T09:03:36.000,2023-10-02T09:37:19.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10461,3011 MIDDLETOWN ROAD,MIDDLETOWN ROAD,ADDRESS,BRONX,Closed,The Department of Sanitation collected the requested items.,2023-09-14T06:45:20.000,10 BRONX,2041680006,BRONX,1031292,246816,ONLINE,Unspecified,BRONX,40.84400274520834,-73.82997792528853,"{'latitude': '40.84400274520834', 'longitude': '-73.82997792528853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CROSBY AVENUE,HOLLYWOOD AVENUE,CROSBY AVENUE,HOLLYWOOD AVENUE,MIDDLETOWN ROAD,,,,,,,
58805104,2023-09-13T09:03:35.000,2023-10-11T12:59:09.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,10014,413 BLEECKER STREET,BLEECKER STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation collected the requested items.,2023-09-16T12:24:17.000,02 MANHATTAN,1006230021,MANHATTAN,982798,207561,ONLINE,Unspecified,MANHATTAN,40.73638352511611,-74.00523942771824,"{'latitude': '40.73638352511611', 'longitude': '-74.00523942771824', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   11 STREET,BANK STREET,WEST   11 STREET,BANK STREET,BLEECKER STREET,,,,,,,
58808361,2023-09-13T09:03:35.000,2023-09-22T07:16:14.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10460,2056 HONEYWELL AVENUE,HONEYWELL AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,06 BRONX,2031220031,BRONX,1016581,246836,PHONE,Unspecified,BRONX,40.84412375583244,-73.88314714774198,"{'latitude': '40.84412375583244', 'longitude': '-73.88314714774198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
