unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_segment,due_date,vehicle_type,bridge_highway_direction
58888685,2023-09-21T17:50:32.000,2023-09-21T18:18:34.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11433,112-25 167 STREET,167 STREET,SAYRES AVENUE,LINDEN BOULEVARD,SAYRES AVENUE,LINDEN BOULEVARD,ADDRESS,JAMAICA,167 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-21T18:18:40.000,12 QUEENS,4123230036,QUEENS,1044484,191060,PHONE,Unspecified,QUEENS,40.69088736737928,-73.7827984356324,"{'latitude': '40.69088736737928', 'longitude': '-73.7827984356324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58887662,2023-09-21T17:50:29.000,2023-09-26T13:54:31.000,DSNY,Department of Sanitation,Litter Basket Complaint,Overflowing,Street,10030,2592 FREDERICK DOUGLAS BOULEVARD,FREDERICK DOUGLAS BOULEVARD,WEST  138 STREET,WEST  139 STREET,WEST  138 STREET,WEST  139 STREET,ADDRESS,NEW YORK,8 AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-09-22T08:02:33.000,10 MANHATTAN,1020240001,MANHATTAN,999460,237497,PHONE,Unspecified,MANHATTAN,40.81853697607821,-73.94504815465369,"{'latitude': '40.81853697607821', 'longitude': '-73.94504815465369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58886285,2023-09-21T17:50:26.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,10016,200 EAST   33 STREET,EAST   33 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   33 STREET,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-22T00:22:17.000,06 MANHATTAN,1009130001,MANHATTAN,990270,210667,ONLINE,Unspecified,MANHATTAN,40.744906792889005,-73.97827452453438,"{'latitude': '40.744906792889005', 'longitude': '-73.97827452453438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58889463,2023-09-21T17:50:21.000,2023-09-21T18:48:37.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10459,1329 PROSPECT AVENUE,PROSPECT AVENUE,EAST  168 STREET,EAST  169 STREET,EAST  168 STREET,EAST  169 STREET,ADDRESS,BRONX,PROSPECT AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T18:48:41.000,03 BRONX,2026820034,BRONX,1012537,241295,PHONE,Unspecified,BRONX,40.828929206087096,-73.89778659572417,"{'latitude': '40.828929206087096', 'longitude': '-73.89778659572417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58881750,2023-09-21T17:50:18.000,2023-09-21T18:26:20.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10035,51 EAST  125 STREET,EAST  125 STREET,MADISON AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,ADDRESS,NEW YORK,EAST  125 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T18:26:25.000,11 MANHATTAN,1017500021,MANHATTAN,1000775,232786,ONLINE,Unspecified,MANHATTAN,40.80560423343632,-73.9403088220804,"{'latitude': '40.80560423343632', 'longitude': '-73.9403088220804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58881363,2023-09-21T17:50:13.000,2023-09-21T20:52:20.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11218,640 EAST    5 STREET,EAST    5 STREET,CORTELYOU ROAD,DITMAS AVENUE,CORTELYOU ROAD,DITMAS AVENUE,ADDRESS,BROOKLYN,EAST    5 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T20:52:23.000,12 BROOKLYN,3053880037,BROOKLYN,991392,171268,MOBILE,Unspecified,BROOKLYN,40.636764804252685,-73.97426712723328,"{'latitude': '40.636764804252685', 'longitude': '-73.97426712723328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58887483,2023-09-21T17:50:02.000,2023-09-22T13:03:14.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11379,68-11 79 STREET,79 STREET,68 AVENUE,68 ROAD,68 AVENUE,68 ROAD,ADDRESS,MIDDLE VILLAGE,79 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-22T13:03:17.000,05 QUEENS,4037830005,QUEENS,1019347,198285,MOBILE,Unspecified,QUEENS,40.71085366085791,-73.87340369950374,"{'latitude': '40.71085366085791', 'longitude': '-73.87340369950374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58881960,2023-09-21T17:49:52.000,2023-10-03T11:06:03.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11207,655 WARWICK STREET,WARWICK STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,05 BROOKLYN,3040790011,BROOKLYN,1016383,182264,ONLINE,Unspecified,BROOKLYN,40.66689099812535,-73.88417136727578,"{'latitude': '40.66689099812535', 'longitude': '-73.88417136727578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58891658,2023-09-21T17:49:45.000,2023-09-21T19:01:41.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11214,2173 86 STREET,86 STREET,BAY   29 STREET,BAY PARKWAY,BAY   29 STREET,BAY PARKWAY,ADDRESS,BROOKLYN,86 STREET,Closed,N/A,2023-09-21T19:01:45.000,11 BROOKLYN,3063470043,BROOKLYN,985841,158689,ONLINE,Unspecified,BROOKLYN,40.60224080307827,-73.99427053628109,"{'latitude': '40.60224080307827', 'longitude': '-73.99427053628109', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58885831,2023-09-21T17:49:43.000,2023-09-23T08:47:56.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10462,2036 CRUGER AVENUE,CRUGER AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-23T00:00:00.000,11 BRONX,2042850010,BRONX,1021106,249508,PHONE,Unspecified,BRONX,40.851439872463665,-73.86677792790597,"{'latitude': '40.851439872463665', 'longitude': '-73.86677792790597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58885763,2023-09-21T17:49:43.000,2023-09-23T08:47:56.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10462,2036 CRUGER AVENUE,CRUGER AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-09-23T00:00:00.000,11 BRONX,2042850010,BRONX,1021106,249508,PHONE,Unspecified,BRONX,40.851439872463665,-73.86677792790597,"{'latitude': '40.851439872463665', 'longitude': '-73.86677792790597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58889814,2023-09-21T17:49:42.000,2023-10-06T11:45:48.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10031,3600 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,09 MANHATTAN,1020800001,MANHATTAN,998372,241104,PHONE,Unspecified,MANHATTAN,40.82843897309511,-73.94897137150336,"{'latitude': '40.82843897309511', 'longitude': '-73.94897137150336', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58891074,2023-09-21T17:49:37.000,2023-11-02T17:31:44.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10452,1060 NELSON AVENUE,NELSON AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-11-02T00:00:00.000,04 BRONX,2025130001,BRONX,1004269,243258,PHONE,Unspecified,BRONX,40.8343396852955,-73.92765665114582,"{'latitude': '40.8343396852955', 'longitude': '-73.92765665114582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58882851,2023-09-21T17:49:35.000,2023-09-21T18:36:11.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,CLINTON STREET,CLINTON STREET,CLINTON STREET,KANE STREET,CLINTON STREET,KANE STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T18:36:15.000,06 BROOKLYN,,BROOKLYN,985260,189240,ONLINE,Unspecified,BROOKLYN,40.68609679786361,-73.99635824293601,"{'latitude': '40.68609679786361', 'longitude': '-73.99635824293601', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58886801,2023-09-21T17:49:15.000,2023-09-21T18:43:55.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207,244 ASHFORD STREET,ASHFORD STREET,ATLANTIC AVENUE,LIBERTY AVENUE,ATLANTIC AVENUE,LIBERTY AVENUE,ADDRESS,BROOKLYN,ASHFORD STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T18:44:00.000,05 BROOKLYN,3039670033,BROOKLYN,1015917,185802,ONLINE,Unspecified,BROOKLYN,40.676603686186006,-73.88583451690292,"{'latitude': '40.676603686186006', 'longitude': '-73.88583451690292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58887999,2023-09-21T17:48:58.000,2023-09-21T18:32:53.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11435,107 ROAD,107 ROAD,107 ROAD,142 STREET,107 ROAD,142 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T18:32:58.000,12 QUEENS,,QUEENS,1038092,190205,PHONE,Unspecified,QUEENS,40.68858178922034,-73.80585450319063,"{'latitude': '40.68858178922034', 'longitude': '-73.80585450319063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58886282,2023-09-21T17:48:50.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10458,696 EAST FORDHAM ROAD,EAST FORDHAM ROAD,CAMBRELENG AVENUE,CROTONA AVENUE,CAMBRELENG AVENUE,CROTONA AVENUE,ADDRESS,BRONX,EAST FORDHAM ROAD,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-21T18:16:54.000,06 BRONX,2030910073,BRONX,1016806,251777,PHONE,Unspecified,BRONX,40.857684497836054,-73.88230994576195,"{'latitude': '40.857684497836054', 'longitude': '-73.88230994576195', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58886924,2023-09-21T17:48:49.000,2023-09-21T18:08:20.000,NYPD,New York City Police Department,Noise - Park,Loud Talking,Park/Playground,10314,WESTERLEIGH PARK,WESTERLEIGH PARK,MAINE AVENUE,GARRISON AVENUE,MAINE AVENUE,GARRISON AVENUE,UNRECOGNIZED,STATEN ISLAND,WESTERLEIGH PARK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T18:08:27.000,01 STATEN ISLAND,5004020001,STATEN ISLAND,946918,165194,ONLINE,Westerleigh Park,STATEN ISLAND,40.620017180615136,-74.13447478760523,"{'latitude': '40.620017180615136', 'longitude': '-74.13447478760523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58882793,2023-09-21T17:48:30.000,2023-09-21T18:38:42.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10019,340 WEST   49 STREET,WEST   49 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   49 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T18:38:45.000,04 MANHATTAN,1010390056,MANHATTAN,987485,217037,PHONE,Unspecified,MANHATTAN,40.76239228352001,-73.98832219876469,"{'latitude': '40.76239228352001', 'longitude': '-73.98832219876469', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58882501,2023-09-21T17:48:29.000,2023-09-26T08:06:11.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11229,3015 AVENUE R,AVENUE R,STUART STREET,BURNETT STREET,STUART STREET,BURNETT STREET,ADDRESS,BROOKLYN,AVENUE R,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-26T08:06:16.000,15 BROOKLYN,3068160029,BROOKLYN,1000647,161218,ONLINE,Unspecified,BROOKLYN,40.60916736377934,-73.94094546137546,"{'latitude': '40.60916736377934', 'longitude': '-73.94094546137546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58891735,2023-09-21T17:48:02.000,2023-10-31T10:46:25.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Tow Truck Company,Business,11692,62-02 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,ARVERNE BOULEVARD,BEACH   63 STREET,ARVERNE BOULEVARD,BEACH   63 STREET,ADDRESS,ARVERNE,BEACH CHANNEL DRIVE,Closed,The Department of Consumer and Worker Protection (DCWP) closed your complaint. It was closed because you didn't submit a completed complaint form or requested documents within 30 days of DCWP's request.,2023-10-31T10:46:40.000,14 QUEENS,4160150001,QUEENS,1042125,155437,PHONE,Unspecified,QUEENS,40.593125908357614,-73.79161045724005,"{'latitude': '40.593125908357614', 'longitude': '-73.79161045724005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58888113,2023-09-21T17:47:57.000,2023-09-21T19:49:13.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10452,972 WOODYCREST AVENUE,WOODYCREST AVENUE,WEST  163 STREET,WEST  164 STREET,WEST  163 STREET,WEST  164 STREET,ADDRESS,BRONX,WOODYCREST AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T19:49:16.000,04 BRONX,2025070007,BRONX,1004041,242400,ONLINE,Unspecified,BRONX,40.83198523702502,-73.92848311362471,"{'latitude': '40.83198523702502', 'longitude': '-73.92848311362471', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58882177,2023-09-21T17:47:52.000,,DOHMH,Department of Health and Mental Hygiene,Harboring Bees/Wasps,Bees/Wasps - Not a beekeper,3+ Family Apartment Building,11434,116-42 169 STREET,169 STREET,116 AVENUE,FOCH BOULEVARD,116 AVENUE,FOCH BOULEVARD,ADDRESS,JAMAICA,169 STREET,In Progress,,,12 QUEENS,4123500025,QUEENS,1045753,189512,PHONE,Unspecified,QUEENS,40.68662974915915,-73.7782366197484,"{'latitude': '40.68662974915915', 'longitude': '-73.7782366197484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58890810,2023-09-21T17:47:37.000,2023-09-21T18:17:49.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10027,217 WEST  127 STREET,WEST  127 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  127 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T18:17:52.000,10 MANHATTAN,1019330001,MANHATTAN,998650,234585,ONLINE,Unspecified,MANHATTAN,40.81054570887252,-73.94798083124056,"{'latitude': '40.81054570887252', 'longitude': '-73.94798083124056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58882591,2023-09-21T17:47:35.000,2023-09-22T11:13:52.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Waste Set Out Too Early or Too Late,Sidewalk,11432,87-70 173 STREET,173 STREET,HILLSIDE AVENUE,WARWICK CRESCENT,HILLSIDE AVENUE,WARWICK CRESCENT,ADDRESS,JAMAICA,173 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-22T11:13:55.000,12 QUEENS,4098290048,QUEENS,1042702,198592,ONLINE,Unspecified,QUEENS,40.71157283260861,-73.78915886359526,"{'latitude': '40.71157283260861', 'longitude': '-73.78915886359526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58883620,2023-09-21T17:47:31.000,2023-09-21T18:43:26.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11217,92 SOUTH PORTLAND AVENUE,SOUTH PORTLAND AVENUE,LAFAYETTE AVENUE,FULTON STREET,LAFAYETTE AVENUE,FULTON STREET,ADDRESS,BROOKLYN,SOUTH PORTLAND AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-21T18:43:30.000,02 BROOKLYN,3021160030,BROOKLYN,991314,189463,MOBILE,Unspecified,BROOKLYN,40.68670612052469,-73.97452910165352,"{'latitude': '40.68670612052469', 'longitude': '-73.97452910165352', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58883463,2023-09-21T17:47:28.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11365,167 STREET,167 STREET,167 STREET,LITHONIA AVENUE,167 STREET,LITHONIA AVENUE,INTERSECTION,,,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-22T08:54:38.000,07 QUEENS,,QUEENS,1039436,212195,ONLINE,Unspecified,QUEENS,40.74893061563416,-73.80082798549904,"{'latitude': '40.74893061563416', 'longitude': '-73.80082798549904', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
