unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date,taxi_company_borough
58926006,2023-09-26T16:04:03.000,2023-09-26T20:57:29.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),10472,1030 BOYNTON AVENUE,BOYNTON AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T20:57:32.000,09 BRONX,2037150017,BRONX,1018187,239879,ONLINE,Unspecified,BRONX,40.8250227912721,-73.87737784124917,"{'latitude': '40.8250227912721', 'longitude': '-73.87737784124917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,BRUCKNER BOULEVARD,WATSON AVENUE,BOYNTON AVENUE,,,,,,,
58930917,2023-09-26T16:03:56.000,2023-09-26T17:48:37.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11377,65-16 WOODSIDE AVENUE,WOODSIDE AVENUE,65 STREET,65 PLACE,ADDRESS,WOODSIDE,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T17:48:40.000,02 QUEENS,4013420077,QUEENS,1012097,210207,ONLINE,Unspecified,QUEENS,40.743602413606716,-73.89950538253618,"{'latitude': '40.743602413606716', 'longitude': '-73.89950538253618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,65 STREET,65 PLACE,WOODSIDE AVENUE,,,,,,,
58928745,2023-09-26T16:03:32.000,2023-10-12T11:24:23.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,10456,1451 PROSPECT AVENUE,PROSPECT AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-12T00:00:00.000,03 BRONX,2029370045,BRONX,1012773,243245,PHONE,Unspecified,BRONX,40.834280633282596,-73.89692553326749,"{'latitude': '40.834280633282596', 'longitude': '-73.89692553326749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58927372,2023-09-26T16:03:32.000,2023-10-11T21:27:08.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,10456,1451 PROSPECT AVENUE,PROSPECT AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-11T00:00:00.000,03 BRONX,2029370045,BRONX,1012773,243245,PHONE,Unspecified,BRONX,40.834280633282596,-73.89692553326749,"{'latitude': '40.834280633282596', 'longitude': '-73.89692553326749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58931153,2023-09-26T16:03:32.000,2023-10-11T21:27:07.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,10456,1451 PROSPECT AVENUE,PROSPECT AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-11T00:00:00.000,03 BRONX,2029370045,BRONX,1012773,243245,PHONE,Unspecified,BRONX,40.834280633282596,-73.89692553326749,"{'latitude': '40.834280633282596', 'longitude': '-73.89692553326749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58927575,2023-09-26T16:03:13.000,2023-11-02T15:11:02.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,11225,506 EASTERN PARKWAY,EASTERN PARKWAY,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-02T00:00:00.000,09 BROOKLYN,3012680023,BROOKLYN,997581,183354,PHONE,Unspecified,BROOKLYN,40.669931079732784,-73.95194406029428,"{'latitude': '40.669931079732784', 'longitude': '-73.95194406029428', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58932529,2023-09-26T16:03:10.000,2023-09-28T09:30:23.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11104,41-18 43 STREET,43 STREET,,,ADDRESS,SUNNYSIDE,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-28T00:00:00.000,02 QUEENS,4001590028,QUEENS,1006178,211301,ONLINE,Unspecified,QUEENS,40.74662182580317,-73.9208623671231,"{'latitude': '40.74662182580317', 'longitude': '-73.9208623671231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58932337,2023-09-26T16:02:53.000,2023-09-26T16:16:38.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10027,200 WEST  125 STREET,WEST  125 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T16:16:43.000,10 MANHATTAN,1019300030,MANHATTAN,998474,234053,MOBILE,Unspecified,MANHATTAN,40.80908580180059,-73.94861774822319,"{'latitude': '40.80908580180059', 'longitude': '-73.94861774822319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST  125 STREET,,,,,,,
58925927,2023-09-26T16:02:27.000,2023-09-26T16:15:55.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10026,131 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  116 STREET,WEST  117 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T16:15:58.000,10 MANHATTAN,1019220041,MANHATTAN,997339,232197,MOBILE,Unspecified,MANHATTAN,40.803993349077885,-73.95272139805937,"{'latitude': '40.803993349077885', 'longitude': '-73.95272139805937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,WEST  116 STREET,WEST  117 STREET,ST NICHOLAS AVENUE,,,,,,,
58935407,2023-09-26T16:02:19.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Letter Grading,11204,7215 18 AVENUE,18 AVENUE,72 STREET,73 STREET,ADDRESS,BROOKLYN,,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-28T08:54:52.000,11 BROOKLYN,3061940003,BROOKLYN,985816,163332,ONLINE,Unspecified,BROOKLYN,40.61498489080114,-73.99435948892605,"{'latitude': '40.61498489080114', 'longitude': '-73.99435948892605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Restaurant/Bar/Deli/Bakery,72 STREET,73 STREET,18 AVENUE,,,,,,,
58929337,2023-09-26T16:02:00.000,2023-09-27T09:04:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),10474,1233 SPOFFORD AVENUE,SPOFFORD AVENUE,TIFFANY ST,CASANOVA ST,ADDRESS,BRONX,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-27T09:04:00.000,02 BRONX,,BRONX,1014592,235829,ONLINE,Unspecified,BRONX,40.81391977184679,-73.89038569742938,"{'latitude': '40.81391977184679', 'longitude': '-73.89038569742938', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58928241,2023-09-26T16:02:00.000,2023-09-28T05:10:00.000,DOT,Department of Transportation,Traffic Signal Condition,Enclosure Cap,10021,,,,,INTERSECTION,MANHATTAN,N/A,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-28T05:10:00.000,08 MANHATTAN,,MANHATTAN,994090,220940,UNKNOWN,Unspecified,MANHATTAN,40.77310012095384,-73.96447355684663,"{'latitude': '40.77310012095384', 'longitude': '-73.96447355684663', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,MADISON AVENUE,EAST 74 STREET,,,,,,,,
58934500,2023-09-26T16:02:00.000,2023-09-28T03:45:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),10022,405 EAST   56 STREET,EAST   56 STREET,1 AVE,SUTTON PL S,ADDRESS,NEW YORK,N/A,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-28T03:45:00.000,06 MANHATTAN,1013680005,MANHATTAN,994690,215142,PHONE,Unspecified,MANHATTAN,40.75718542229453,-73.96231631586444,"{'latitude': '40.75718542229453', 'longitude': '-73.96231631586444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58928019,2023-09-26T16:02:00.000,2023-09-27T10:07:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),10461,1419 CROSBY AVENUE,CROSBY AVENUE,CODDINGTON AVE,DUDLEY AVE,ADDRESS,BRONX,N/A,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-27T10:07:00.000,10 BRONX,2053920024,BRONX,1031347,245739,ONLINE,Unspecified,BRONX,40.841046407453966,-73.82978670518436,"{'latitude': '40.841046407453966', 'longitude': '-73.82978670518436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58927999,2023-09-26T16:01:59.000,2023-09-26T17:53:28.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,11214,119 BAY   41 STREET,BAY   41 STREET,BENSON AVENUE,BATH AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T17:53:31.000,11 BROOKLYN,3068810030,BROOKLYN,987486,155876,MOBILE,Unspecified,BROOKLYN,40.59451923891292,-73.98834795684698,"{'latitude': '40.59451923891292', 'longitude': '-73.98834795684698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,BENSON AVENUE,BATH AVENUE,BAY   41 STREET,,,,,,,
58935301,2023-09-26T16:01:49.000,2023-09-27T08:43:26.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,11436,128-04 142 STREET,142 STREET,SUTTER AVENUE,129 AVENUE,ADDRESS,JAMAICA,,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-27T08:43:34.000,12 QUEENS,4120580196,QUEENS,1040180,184323,ONLINE,Unspecified,QUEENS,40.67242412872244,-73.7983743594716,"{'latitude': '40.67242412872244', 'longitude': '-73.7983743594716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,SUTTER AVENUE,129 AVENUE,142 STREET,,,,,,,
58930123,2023-09-26T16:01:44.000,2023-09-26T16:21:38.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,10306,16 ZWICKY AVENUE,ZWICKY AVENUE,HYLAN BOULEVARD,STACEY LANE,ADDRESS,STATEN ISLAND,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T16:21:41.000,02 STATEN ISLAND,5036920018,STATEN ISLAND,955800,149488,PHONE,Unspecified,STATEN ISLAND,40.57694039078992,-74.10241454103023,"{'latitude': '40.57694039078992', 'longitude': '-74.10241454103023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,HYLAN BOULEVARD,STACEY LANE,ZWICKY AVENUE,,,,,,,
58930499,2023-09-26T16:01:21.000,2023-09-26T16:01:21.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,10040,374 WADSWORTH AVENUE,WADSWORTH AVENUE,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-26T00:00:00.000,12 MANHATTAN,1021700260,MANHATTAN,1003662,251356,UNKNOWN,Unspecified,MANHATTAN,40.856567664593555,-73.92982674386413,"{'latitude': '40.856567664593555', 'longitude': '-73.92982674386413', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58935229,2023-09-26T16:01:21.000,2023-11-01T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,10452,115 EAST  169 STREET,EAST  169 STREET,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-11-01T00:00:00.000,04 BRONX,2028390083,BRONX,1007113,244223,UNKNOWN,Unspecified,BRONX,40.83698142554353,-73.91737590697106,"{'latitude': '40.83698142554353', 'longitude': '-73.91737590697106', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58929635,2023-09-26T16:01:21.000,2023-09-27T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Working Contrary To Stop Work Order,10303,400 LAKE AVENUE,LAKE AVENUE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-27T00:00:00.000,01 STATEN ISLAND,5011830033,STATEN ISLAND,942045,167476,UNKNOWN,Unspecified,STATEN ISLAND,40.62625891080774,-74.1520422105987,"{'latitude': '40.62625891080774', 'longitude': '-74.1520422105987', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58933418,2023-09-26T16:01:06.000,2023-09-26T16:45:37.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,11216,792 STERLING PLACE,STERLING PLACE,ROGERS AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T16:45:42.000,08 BROOKLYN,3012470011,BROOKLYN,997528,184335,ONLINE,Unspecified,BROOKLYN,40.67262378433157,-73.95213318364927,"{'latitude': '40.67262378433157', 'longitude': '-73.95213318364927', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,ROGERS AVENUE,NOSTRAND AVENUE,STERLING PLACE,,,,,,,
58934204,2023-09-26T16:00:57.000,2023-10-10T09:03:02.000,DPR,Department of Parks and Recreation,Wood Pile Remaining,Remove Debris,10310,184 GREENLEAF AVENUE,GREENLEAF AVENUE,ARTHUR COURT,EGBERT AVENUE,ADDRESS,STATEN ISLAND,,Closed,No action was taken because NYC Parks determined that the issue is out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.,2023-10-10T09:03:06.000,01 STATEN ISLAND,5003520059,STATEN ISLAND,949154,167295,PHONE,Unspecified,STATEN ISLAND,40.62579312008627,-74.12643135544447,"{'latitude': '40.62579312008627', 'longitude': '-74.12643135544447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,ARTHUR COURT,EGBERT AVENUE,GREENLEAF AVENUE,,,,,,,
58927159,2023-09-26T16:00:48.000,2023-09-26T16:05:33.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11225,265 OCEAN AVENUE,OCEAN AVENUE,EAST LAKE DRIVE,EAST DRIVE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T16:05:36.000,09 BROOKLYN,3050260337,BROOKLYN,994752,178471,ONLINE,Unspecified,BROOKLYN,40.65653213443921,-73.96214971840563,"{'latitude': '40.65653213443921', 'longitude': '-73.96214971840563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,EAST LAKE DRIVE,EAST DRIVE,OCEAN AVENUE,,,,,,,
58925697,2023-09-26T16:00:32.000,2023-09-26T16:36:21.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,11236,485 EAST  101 STREET,EAST  101 STREET,AVENUE D,FOSTER AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T16:36:27.000,18 BROOKLYN,,BROOKLYN,1011116,176343,PHONE,Unspecified,BROOKLYN,40.650656714213824,-73.90318069992001,"{'latitude': '40.650656714213824', 'longitude': '-73.90318069992001', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,AVENUE D,FOSTER AVENUE,EAST  101 STREET,,,,,,,
58930805,2023-09-26T16:00:28.000,2023-09-26T16:49:04.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,10001,553 WEST   30 STREET,WEST   30 STREET,HIGH LINE,11 AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T16:49:07.000,04 MANHATTAN,1007027502,MANHATTAN,983356,213621,ONLINE,Unspecified,MANHATTAN,40.753016782568714,-74.00322673413349,"{'latitude': '40.753016782568714', 'longitude': '-74.00322673413349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,HIGH LINE,11 AVENUE,WEST   30 STREET,,,,,,,
