unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,due_date,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,vehicle_type,taxi_company_borough
58781305,2023-09-11T21:58:29.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10003,197 1 AVENUE,1 AVENUE,EAST   12 STREET,EAST   13 STREET,EAST   12 STREET,EAST   13 STREET,ADDRESS,NEW YORK,1 AVENUE,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-09-21T12:06:10.000,03 MANHATTAN,1004540045,MANHATTAN,988830,205275,ONLINE,Unspecified,MANHATTAN,40.730107950553176,-73.9834749867784,"{'latitude': '40.730107950553176', 'longitude': '-73.9834749867784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","197 1 AVENUE, MANHATTAN (NEW YORK), NY, 10003",,,,,,,,
58783899,2023-09-11T21:58:21.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11206,222 VARET STREET,VARET STREET,WHITE STREET,BOGART STREET,WHITE STREET,BOGART STREET,ADDRESS,BROOKLYN,VARET STREET,In Progress,,,01 BROOKLYN,3031180001,BROOKLYN,1002405,195762,MOBILE,Unspecified,BROOKLYN,40.70397960826946,-73.9345209489808,"{'latitude': '40.70397960826946', 'longitude': '-73.9345209489808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58784673,2023-09-11T21:58:18.000,2023-09-11T22:44:52.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11218,370 OCEAN PARKWAY,OCEAN PARKWAY,AVENUE C,CORTELYOU ROAD,AVENUE C,CORTELYOU ROAD,ADDRESS,BROOKLYN,OCEAN PARKWAY,Closed,The Police Department issued a summons in response to the complaint.,2023-09-11T22:44:57.000,12 BROOKLYN,3053740021,BROOKLYN,991615,172415,ONLINE,Unspecified,BROOKLYN,40.63991289155811,-73.97346239858018,"{'latitude': '40.63991289155811', 'longitude': '-73.97346239858018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58780353,2023-09-11T21:58:16.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11221,1380 BROADWAY,BROADWAY,,,,,ADDRESS,BROOKLYN,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:01:03.000,03 BROOKLYN,3014800038,BROOKLYN,1005979,190399,UNKNOWN,Unspecified,BROOKLYN,40.68925137140416,-73.92164802622999,"{'latitude': '40.68925137140416', 'longitude': '-73.92164802622999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,2023-11-14T07:01:03.000,,,,,,
58780532,2023-09-11T21:58:09.000,2023-09-11T22:04:23.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10461,3063 BUHRE AVENUE,BUHRE AVENUE,HOBART AVENUE,JARVIS AVENUE,HOBART AVENUE,JARVIS AVENUE,ADDRESS,BRONX,BUHRE AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T22:04:26.000,10 BRONX,2041960034,BRONX,1031092,248129,ONLINE,Unspecified,BRONX,40.84760760081556,-73.83069160355709,"{'latitude': '40.84760760081556', 'longitude': '-73.83069160355709', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58778902,2023-09-11T21:58:08.000,2023-09-11T22:41:57.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10306,6 GARIBALDI AVENUE,GARIBALDI AVENUE,ROMA AVENUE,CEDAR GROVE AVENUE,ROMA AVENUE,CEDAR GROVE AVENUE,ADDRESS,STATEN ISLAND,GARIBALDI AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T22:42:02.000,02 STATEN ISLAND,5040880032,STATEN ISLAND,955861,144257,MOBILE,Unspecified,STATEN ISLAND,40.5625825205339,-74.1021729890271,"{'latitude': '40.5625825205339', 'longitude': '-74.1021729890271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58777534,2023-09-11T21:57:40.000,2023-09-11T23:02:08.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11230,975 EAST   13 STREET,EAST   13 STREET,AVENUE I,AVENUE J,AVENUE I,AVENUE J,ADDRESS,BROOKLYN,EAST   13 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T23:02:12.000,14 BROOKLYN,3067060048,BROOKLYN,994410,167286,PHONE,Unspecified,BROOKLYN,40.62583210957474,-73.96339916477369,"{'latitude': '40.62583210957474', 'longitude': '-73.96339916477369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58788153,2023-09-11T21:57:39.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11379,63-40 77 STREET,77 STREET,JUNIPER BOULEVARD SOUTH,PENELOPE AVENUE,JUNIPER BOULEVARD SOUTH,PENELOPE AVENUE,ADDRESS,MIDDLE VILLAGE,77 STREET,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-12T09:33:17.000,05 QUEENS,4029860016,QUEENS,1017891,201163,ONLINE,Unspecified,QUEENS,40.71875873128746,-73.87864116150098,"{'latitude': '40.71875873128746', 'longitude': '-73.87864116150098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58777830,2023-09-11T21:57:32.000,2023-09-11T22:48:29.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11208,711 LINWOOD STREET,LINWOOD STREET,DUMONT AVENUE,NEW LOTS AVENUE,DUMONT AVENUE,NEW LOTS AVENUE,ADDRESS,BROOKLYN,LINWOOD STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T22:48:32.000,05 BROOKLYN,3040830007,BROOKLYN,1017265,182568,ONLINE,Unspecified,BROOKLYN,40.66772216463681,-73.88099056968984,"{'latitude': '40.66772216463681', 'longitude': '-73.88099056968984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58784667,2023-09-11T21:57:29.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,,11221,1366 BROADWAY,BROADWAY,,,,,ADDRESS,BROOKLYN,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:01:03.000,03 BROOKLYN,3014800029,BROOKLYN,1005892,190461,UNKNOWN,Unspecified,BROOKLYN,40.68942176024314,-73.92196153768367,"{'latitude': '40.68942176024314', 'longitude': '-73.92196153768367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,2023-11-14T07:01:03.000,,,,,,
58785240,2023-09-11T21:57:04.000,2023-09-12T09:45:51.000,DPR,Department of Parks and Recreation,Violation of Park Rules,Unsafe Use of Playground,Park,10003,3 WASHINGTON SQUARE NORTH,WASHINGTON SQUARE NORTH,UNIVERSITY PLACE,5 AVENUE,UNIVERSITY PLACE,5 AVENUE,ADDRESS,NEW YORK,WASHINGTON SQUARE NORTH,Closed,NYC Parks has reviewed the reported condition and corrected the problem.,2023-09-12T09:45:57.000,02 MANHATTAN,1005500001,MANHATTAN,985377,205566,ONLINE,Unspecified,MANHATTAN,40.73090778826059,-73.99593364337622,"{'latitude': '40.73090778826059', 'longitude': '-73.99593364337622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58786118,2023-09-11T21:57:03.000,2023-09-11T22:29:17.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,111-27 44 AVENUE,44 AVENUE,111 STREET,114 STREET,111 STREET,114 STREET,ADDRESS,CORONA,44 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T22:29:22.000,04 QUEENS,4020160078,QUEENS,1024712,212229,MOBILE,Unspecified,QUEENS,40.74910356811026,-73.85396811216553,"{'latitude': '40.74910356811026', 'longitude': '-73.85396811216553', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58784862,2023-09-11T21:56:54.000,2023-09-11T22:24:38.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10459,BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,HUNTS POINT AVENUE,BRUCKNER BOULEVARD,HUNTS POINT AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T22:24:42.000,02 BRONX,,BRONX,1014509,238113,MOBILE,Unspecified,BRONX,40.82018899074458,-73.89067524722688,"{'latitude': '40.82018899074458', 'longitude': '-73.89067524722688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58783124,2023-09-11T21:56:48.000,2023-09-12T01:55:04.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11365,61-00 FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,HORACE HARDING EXPRESSWAY,73 AVENUE,HORACE HARDING EXPRESSWAY,73 AVENUE,ADDRESS,FRESH MEADOWS,FRANCIS LEWIS BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T01:55:09.000,08 QUEENS,4071280002,QUEENS,1046476,209932,ONLINE,Unspecified,QUEENS,40.7426725307322,-73.77544093564363,"{'latitude': '40.7426725307322', 'longitude': '-73.77544093564363', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58781996,2023-09-11T21:56:38.000,2023-09-11T22:20:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10301,4 LAKEWOOD ROAD,LAKEWOOD ROAD,REVERE STREET,PARK COURT,REVERE STREET,PARK COURT,ADDRESS,STATEN ISLAND,LAKEWOOD ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T22:20:44.000,01 STATEN ISLAND,5002540086,STATEN ISLAND,956262,168205,ONLINE,Unspecified,STATEN ISLAND,40.62831618483537,-74.10082898627022,"{'latitude': '40.62831618483537', 'longitude': '-74.10082898627022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58781510,2023-09-11T21:56:36.000,2023-09-12T05:57:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11385,2149 GREENE AVENUE,GREENE AVENUE,BUTLER AVENUE,TONSOR STREET,BUTLER AVENUE,TONSOR STREET,ADDRESS,RIDGEWOOD,GREENE AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T05:57:38.000,05 QUEENS,4033690040,QUEENS,1010043,198151,MOBILE,Unspecified,QUEENS,40.710517877707034,-73.90696408789674,"{'latitude': '40.710517877707034', 'longitude': '-73.90696408789674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58786943,2023-09-11T21:56:35.000,2023-09-12T05:45:01.000,DOT,Department of Transportation,Public Toilet,Dirty/Graffiti,Sidewalk,10021,EAST   74 STREET,EAST   74 STREET,EAST   74 STREET,PARK AVENUE,EAST   74 STREET,PARK AVENUE,INTERSECTION,,,Closed,The Department of Transportation has determined that this issue is not within its jurisdiction.,2023-09-12T05:45:08.000,08 MANHATTAN,,MANHATTAN,994536,220692,PHONE,Unspecified,MANHATTAN,40.772418918140716,-73.96286369337024,"{'latitude': '40.772418918140716', 'longitude': '-73.96286369337024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58787531,2023-09-11T21:56:33.000,2023-09-11T22:30:42.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11419,115-17 95 AVENUE,95 AVENUE,115 STREET,116 STREET,115 STREET,116 STREET,ADDRESS,SOUTH RICHMOND HILL,95 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T22:30:47.000,09 QUEENS,4094010029,QUEENS,1031307,191254,MOBILE,Unspecified,QUEENS,40.69149972214115,-73.83031271704199,"{'latitude': '40.69149972214115', 'longitude': '-73.83031271704199', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58787564,2023-09-11T21:56:23.000,2023-09-11T23:29:39.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11221,128 GROVE STREET,GROVE STREET,EVERGREEN AVENUE,CENTRAL AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,GROVE STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-11T23:29:46.000,04 BROOKLYN,3033230123,BROOKLYN,1006389,192056,PHONE,Unspecified,BROOKLYN,40.69379843613734,-73.92016417434948,"{'latitude': '40.69379843613734', 'longitude': '-73.92016417434948', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58785878,2023-09-11T21:56:00.000,2023-09-12T10:55:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10473,217 PUGSLEY AVENUE,PUGSLEY AVENUE,GILDERSLEEVE AVE,DEAD END,,,ADDRESS,BRONX,,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-12T10:55:00.000,09 BRONX,2034580065,BRONX,1025145,234434,PHONE,Unspecified,BRONX,40.810048342262704,-73.85227021578854,"{'latitude': '40.810048342262704', 'longitude': '-73.85227021578854', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58784833,2023-09-11T21:56:00.000,2023-09-11T22:11:59.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467,3182 ROCHAMBEAU AVENUE,ROCHAMBEAU AVENUE,EAST  206 STREET,VAN CORTLANDT AVENUE EAST,EAST  206 STREET,VAN CORTLANDT AVENUE EAST,ADDRESS,BRONX,ROCHAMBEAU AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T22:12:04.000,07 BRONX,2033350193,BRONX,1017289,258353,ONLINE,Unspecified,BRONX,40.875731807777385,-73.88053147969606,"{'latitude': '40.875731807777385', 'longitude': '-73.88053147969606', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58783421,2023-09-11T21:55:59.000,2023-09-11T22:13:29.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11356,13-24 123 STREET,123 STREET,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,ADDRESS,COLLEGE POINT,123 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T22:13:34.000,07 QUEENS,4039970034,QUEENS,1027237,225754,ONLINE,Unspecified,QUEENS,40.786214211593766,-73.84476862095968,"{'latitude': '40.786214211593766', 'longitude': '-73.84476862095968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58778268,2023-09-11T21:55:37.000,2023-09-14T14:13:51.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11432,84-02 MIDLAND PARKWAY,MIDLAND PARKWAY,CROYDON ROAD,HENLEY ROAD,CROYDON ROAD,HENLEY ROAD,ADDRESS,JAMAICA,MIDLAND PARKWAY,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-14T14:13:54.000,08 QUEENS,4099420073,QUEENS,1043823,201203,PHONE,Unspecified,QUEENS,40.71873190488023,-73.78509223519691,"{'latitude': '40.71873190488023', 'longitude': '-73.78509223519691', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58783369,2023-09-11T21:55:30.000,2023-09-11T22:20:09.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10031,396 WEST  145 STREET,WEST  145 STREET,ST NICHOLAS AVENUE,CONVENT AVENUE,ST NICHOLAS AVENUE,CONVENT AVENUE,ADDRESS,NEW YORK,WEST  145 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T22:20:14.000,09 MANHATTAN,1020500131,MANHATTAN,999382,239583,MOBILE,Unspecified,MANHATTAN,40.824262589486636,-73.9453252549545,"{'latitude': '40.824262589486636', 'longitude': '-73.9453252549545', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58787993,2023-09-11T21:55:27.000,,DOT,Department of Transportation,Street Condition,Pothole,,10306,MILTON AVENUE,MILTON AVENUE,BEACON PLACE,MARINE WAY,,,BLOCKFACE,STATEN ISLAND,,Pending,The Department of Transportation referred this complaint to the Inspections Unit for further action.,2023-09-15T06:27:00.000,02 STATEN ISLAND,,STATEN ISLAND,,,UNKNOWN,Unspecified,STATEN ISLAND,,,,,N/A,,,,,,,
58787539,2023-09-11T21:55:09.000,2023-09-11T22:17:54.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11436,116-18 147 STREET,147 STREET,116 AVENUE,FOCH BOULEVARD,116 AVENUE,FOCH BOULEVARD,ADDRESS,JAMAICA,147 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-11T22:17:59.000,12 QUEENS,4120060014,QUEENS,1041279,187658,PHONE,Unspecified,QUEENS,40.68157091407258,-73.79438429805042,"{'latitude': '40.68157091407258', 'longitude': '-73.79438429805042', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58777544,2023-09-11T21:54:59.000,2023-09-12T00:24:58.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10466,729 EAST  232 STREET,EAST  232 STREET,WHITE PLAINS ROAD,BARNES AVENUE,WHITE PLAINS ROAD,BARNES AVENUE,ADDRESS,BRONX,EAST  232 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T00:25:04.000,12 BRONX,2048460025,BRONX,1023898,264436,ONLINE,Unspecified,BRONX,40.89240050475321,-73.8565974666318,"{'latitude': '40.89240050475321', 'longitude': '-73.8565974666318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
