unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,intersection_street_1,intersection_street_2,cross_street_2,facility_type,landmark,bridge_highway_name,bridge_highway_segment,due_date,bridge_highway_direction,taxi_pick_up_location,road_ramp,vehicle_type
58912279,2023-09-24T11:56:24.000,2023-09-28T12:57:03.000,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,Street,11414,91-02 SOUTH CONDUIT AVENUE,SOUTH CONDUIT AVENUE,90 STREET,ADDRESS,HOWARD BEACH,Closed,The Department of Sanitation found an open service request already exists for the same location.,2023-09-28T12:57:07.000,10 QUEENS,4114210100,QUEENS,1027876,182850,ONLINE,Unspecified,QUEENS,40.668450262918526,-73.84273926173651,"{'latitude': '40.668450262918526', 'longitude': '-73.84273926173651', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",90 STREET,CROSS BAY BOULEVARD,CROSS BAY BOULEVARD,,SOUTH CONDUIT AVENUE,,,,,,,
58910007,2023-09-24T11:56:13.000,2023-09-24T12:30:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,1654 BENSON AVENUE,BENSON AVENUE,BAY   14 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T12:30:34.000,11 BROOKLYN,3063990026,BROOKLYN,982215,160536,ONLINE,Unspecified,BROOKLYN,40.607310350590325,-74.00732894031518,"{'latitude': '40.607310350590325', 'longitude': '-74.00732894031518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BAY   14 STREET,17 AVENUE,17 AVENUE,,BENSON AVENUE,,,,,,,
58914814,2023-09-24T11:56:00.000,2023-09-24T13:01:24.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11385,1590 GATES AVENUE,GATES AVENUE,GATES AVENUE,ADDRESS,RIDGEWOOD,Closed,N/A,2023-09-24T13:01:29.000,05 QUEENS,4034440001,QUEENS,1008795,194407,ONLINE,Unspecified,QUEENS,40.700245035102206,-73.91147929495787,"{'latitude': '40.700245035102206', 'longitude': '-73.91147929495787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GATES AVENUE,ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,GATES AVENUE,,,,,,,
58914588,2023-09-24T11:55:55.000,2023-11-20T14:50:41.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10031,349 CONVENT AVENUE,CONVENT AVENUE,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-20T00:00:00.000,09 MANHATTAN,1020500041,MANHATTAN,999075,239613,PHONE,Unspecified,MANHATTAN,40.82434545155466,-73.94643443678743,"{'latitude': '40.82434545155466', 'longitude': '-73.94643443678743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58915166,2023-09-24T11:55:55.000,2023-09-24T12:56:49.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10452,1073 SUMMIT AVENUE,SUMMIT AVENUE,WEST  165 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T12:56:54.000,04 BRONX,2025260076,BRONX,1003861,243545,ONLINE,Unspecified,BRONX,40.83512833259711,-73.92913021503848,"{'latitude': '40.83512833259711', 'longitude': '-73.92913021503848', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  165 STREET,WEST  166 STREET,WEST  166 STREET,,SUMMIT AVENUE,,,,,,,
58912848,2023-09-24T11:55:48.000,2023-09-25T15:49:09.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,10467,3435 OLINVILLE AVENUE,OLINVILLE AVENUE,,ADDRESS,BRONX,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-25T00:00:00.000,12 BRONX,2046270029,BRONX,1020724,258615,ONLINE,Unspecified,BRONX,40.876437389391874,-73.86810916351783,"{'latitude': '40.876437389391874', 'longitude': '-73.86810916351783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58916470,2023-09-24T11:55:40.000,2023-09-25T12:27:09.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11216,1228 FULTON STREET,FULTON STREET,BEDFORD AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-25T12:26:19.000,03 BROOKLYN,3018600030,BROOKLYN,997749,187197,PHONE,Unspecified,BROOKLYN,40.68047899309334,-73.95133075264104,"{'latitude': '40.68047899309334', 'longitude': '-73.95133075264104', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEDFORD AVENUE,ARLINGTON PLACE,ARLINGTON PLACE,,FULTON STREET,,,,,,,
58910406,2023-09-24T11:55:08.000,2023-09-25T19:06:55.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11203,664 RUTLAND ROAD,RUTLAND ROAD,,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-25T00:00:00.000,09 BROOKLYN,3048130019,BROOKLYN,1001315,179790,PHONE,Unspecified,BROOKLYN,40.660142282840894,-73.93849266382631,"{'latitude': '40.660142282840894', 'longitude': '-73.93849266382631', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58914988,2023-09-24T11:55:07.000,2023-09-24T14:27:59.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11432,87-28 167 STREET,167 STREET,HIGHLAND AVENUE,ADDRESS,JAMAICA,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T14:28:03.000,08 QUEENS,4098380112,QUEENS,1040757,198328,PHONE,Unspecified,QUEENS,40.71086085311053,-73.79617682739686,"{'latitude': '40.71086085311053', 'longitude': '-73.79617682739686', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HIGHLAND AVENUE,HILLSIDE AVENUE,HILLSIDE AVENUE,,167 STREET,,,,,,,
58911208,2023-09-24T11:55:00.000,2023-09-24T23:17:20.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10032,138 AUDUBON AVENUE,AUDUBON AVENUE,,ADDRESS,NEW YORK,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment to inspect for a lack of heat or hot water. However, HPD was able to verify that heat or hot water was inadequate by inspecting another apartment and a violation was issued. Information about specific violations is available at www.nyc.gov/hpd.",2023-09-24T00:00:00.000,12 MANHATTAN,1021290021,MANHATTAN,1001821,246433,ONLINE,Unspecified,MANHATTAN,40.843059345288985,-73.93649475162566,"{'latitude': '40.843059345288985', 'longitude': '-73.93649475162566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58915350,2023-09-24T11:54:55.000,2023-09-24T18:15:02.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11419,121-20 LIBERTY AVENUE,LIBERTY AVENUE,,ADDRESS,SOUTH RICHMOND HILL,Closed,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,2023-09-24T00:00:00.000,10 QUEENS,4095750010,QUEENS,1033602,189638,MOBILE,Unspecified,QUEENS,40.6870516828661,-73.82204881986134,"{'latitude': '40.6870516828661', 'longitude': '-73.82204881986134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58913714,2023-09-24T11:54:55.000,2023-10-05T09:16:00.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11103,28-52 35 STREET,35 STREET,,ADDRESS,ASTORIA,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-10-05T00:00:00.000,01 QUEENS,4006280041,QUEENS,1007202,218616,PHONE,Unspecified,QUEENS,40.76669702820512,-73.91714180609502,"{'latitude': '40.76669702820512', 'longitude': '-73.91714180609502', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58912027,2023-09-24T11:54:54.000,2023-09-24T18:15:02.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11419,121-20 LIBERTY AVENUE,LIBERTY AVENUE,,ADDRESS,SOUTH RICHMOND HILL,Closed,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,2023-09-24T00:00:00.000,10 QUEENS,4095750010,QUEENS,1033602,189638,MOBILE,Unspecified,QUEENS,40.6870516828661,-73.82204881986134,"{'latitude': '40.6870516828661', 'longitude': '-73.82204881986134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58915007,2023-09-24T11:54:47.000,2023-09-24T12:13:09.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11101,43-10 CRESCENT STREET,CRESCENT STREET,43 AVENUE,ADDRESS,LONG ISLAND CITY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T12:13:16.000,02 QUEENS,4004350013,QUEENS,1000233,212056,PHONE,Unspecified,QUEENS,40.74870685388612,-73.94231592971958,"{'latitude': '40.74870685388612', 'longitude': '-73.94231592971958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43 AVENUE,44 ROAD,44 ROAD,,CRESCENT STREET,,,,,,,
58912996,2023-09-24T11:54:45.000,2023-09-24T17:14:29.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10466,4400 DE REIMER AVENUE,DE REIMER AVENUE,NEREID AVENUE,ADDRESS,BRONX,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-24T17:14:37.000,12 BRONX,2050950121,BRONX,1027038,267099,ONLINE,Unspecified,BRONX,40.89969491213006,-73.845223430078,"{'latitude': '40.89969491213006', 'longitude': '-73.845223430078', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEREID AVENUE,CAMP STREET,CAMP STREET,,DE REIMER AVENUE,,,,,,,
58915648,2023-09-24T11:54:27.000,2023-09-25T13:29:53.000,DSNY,Department of Sanitation,Missed Collection,Compost,Street,11201,115 BOERUM PLACE,BOERUM PLACE,PACIFIC STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-09-25T12:12:02.000,02 BROOKLYN,3001870045,BROOKLYN,986634,189968,ONLINE,Unspecified,BROOKLYN,40.688094727563275,-73.99140375347538,"{'latitude': '40.688094727563275', 'longitude': '-73.99140375347538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PACIFIC STREET,DEAN STREET,DEAN STREET,,BOERUM PLACE,,,,,,,
58916524,2023-09-24T11:53:55.000,2023-09-26T06:22:15.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Yard,11212,310 EAST   92 STREET,EAST   92 STREET,CLARKSON AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-26T06:22:18.000,17 BROOKLYN,3046460016,BROOKLYN,1005545,179021,PHONE,Unspecified,BROOKLYN,40.65802238503279,-73.92324892111003,"{'latitude': '40.65802238503279', 'longitude': '-73.92324892111003', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CLARKSON AVENUE,LENOX ROAD,LENOX ROAD,,EAST   92 STREET,,,,,,,
58913049,2023-09-24T11:53:33.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Temperature,Restaurant/Bar/Deli/Bakery,10475,2417 HOLLERS AVENUE,HOLLERS AVENUE,PINKNEY AVENUE,ADDRESS,BRONX,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-25T09:53:24.000,12 BRONX,2052870001,BRONX,1033244,262078,PHONE,Unspecified,BRONX,40.88588160803876,-73.82281132897161,"{'latitude': '40.88588160803876', 'longitude': '-73.82281132897161', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PINKNEY AVENUE,HUTCHINSON AVENUE,HUTCHINSON AVENUE,,HOLLERS AVENUE,,,,,,,
58911334,2023-09-24T11:53:32.000,2023-09-25T14:52:18.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11366,73-18 167 STREET,167 STREET,73 AVENUE,ADDRESS,FRESH MEADOWS,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-25T14:52:22.000,08 QUEENS,4069740001,QUEENS,1039078,204572,UNKNOWN,Unspecified,QUEENS,40.72800965032618,-73.80218217008485,"{'latitude': '40.72800965032618', 'longitude': '-73.80218217008485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",73 AVENUE,75 AVENUE,75 AVENUE,,167 STREET,,,,,,,
58910785,2023-09-24T11:53:00.000,2023-09-24T13:35:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11217,402 BERGEN STREET,BERGEN STREET,4 AVE,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-24T13:35:00.000,06 BROOKLYN,3009320026,BROOKLYN,990293,187726,PHONE,Unspecified,BROOKLYN,40.68193920812663,-73.9782121127677,"{'latitude': '40.68193920812663', 'longitude': '-73.9782121127677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,5 AVE,,,,,,,,,
58911551,2023-09-24T11:53:00.000,2023-09-25T06:26:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,10028,30 EAST   81 STREET,EAST   81 STREET,MADISON AVE,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-25T06:26:00.000,08 MANHATTAN,1014920049,MANHATTAN,995066,222556,ONLINE,Unspecified,MANHATTAN,40.7775344758815,-73.96094719514765,"{'latitude': '40.7775344758815', 'longitude': '-73.96094719514765', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,PARK AVE,N/A,,,,,,,,
58911481,2023-09-24T11:52:49.000,2023-09-25T06:28:42.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11385,66-31 FRESH POND ROAD,FRESH POND ROAD,PALMETTO STREET,ADDRESS,RIDGEWOOD,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-25T06:28:41.000,05 QUEENS,4036130005,QUEENS,1012596,197258,ONLINE,Unspecified,QUEENS,40.708058995222366,-73.89775912888099,"{'latitude': '40.708058995222366', 'longitude': '-73.89775912888099', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PALMETTO STREET,WOODBINE STREET,WOODBINE STREET,,FRESH POND ROAD,,,,,,,
58911249,2023-09-24T11:52:00.000,2023-10-01T15:24:02.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10455,1005 EAST  151 STREET,EAST  151 STREET,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,01 BRONX,2026740051,BRONX,1010837,235916,ONLINE,Unspecified,BRONX,40.81417066126224,-73.90395075234872,"{'latitude': '40.81417066126224', 'longitude': '-73.90395075234872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58916183,2023-09-24T11:52:00.000,2023-10-01T15:24:02.000,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,10455,1005 EAST  151 STREET,EAST  151 STREET,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,01 BRONX,2026740051,BRONX,1010837,235916,ONLINE,Unspecified,BRONX,40.81417066126224,-73.90395075234872,"{'latitude': '40.81417066126224', 'longitude': '-73.90395075234872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58912295,2023-09-24T11:51:55.000,2023-09-29T02:41:08.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10453,2168 GRAND AVENUE,GRAND AVENUE,WEST  181 STREET,ADDRESS,BRONX,Closed,The Department of Sanitation cleaned the location.,2023-09-25T11:41:16.000,05 BRONX,2031950011,BRONX,1009981,251484,PHONE,Unspecified,BRONX,40.85690283082278,-73.90698344842855,"{'latitude': '40.85690283082278', 'longitude': '-73.90698344842855', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  181 STREET,CLINTON PLACE,CLINTON PLACE,,GRAND AVENUE,,,,,,,
58911209,2023-09-24T11:51:53.000,2023-09-24T18:15:02.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11419,121-20 LIBERTY AVENUE,LIBERTY AVENUE,,ADDRESS,SOUTH RICHMOND HILL,Closed,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,2023-09-24T00:00:00.000,10 QUEENS,4095750010,QUEENS,1033602,189638,MOBILE,Unspecified,QUEENS,40.6870516828661,-73.82204881986134,"{'latitude': '40.6870516828661', 'longitude': '-73.82204881986134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
