unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,due_date,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,vehicle_type
58814126,2023-09-14T14:03:00.000,,DOT,Department of Transportation,Street Light Condition,Lamppost Base Door/Cover Missing,,10010,61 LEXINGTON AVENUE,LEXINGTON AVENUE,25 ST E,26 ST E,,,ADDRESS,NEW YORK,,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-25T11:32:00.000,06 MANHATTAN,1008817501,MANHATTAN,988813,209163,UNKNOWN,Unspecified,MANHATTAN,40.7407795600591,-73.9835336871717,"{'latitude': '40.7407795600591', 'longitude': '-73.9835336871717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812310,2023-09-14T14:02:59.000,2023-09-19T15:36:16.000,DOT,Department of Transportation,Curb Condition,Broken Curb,Sidewalk,11385,74-11 64 PLACE,64 PLACE,74 AVENUE,COOPER AVENUE,74 AVENUE,COOPER AVENUE,ADDRESS,RIDGEWOOD,64 PLACE,Closed,"The Department of Transportation will inspect the condition to determine if the location can be added to a curb contract (3-5 years). The property owner will be notified if there are sidewalk defects. Property owners are responsible for repairing and installing sidewalks adjoining their property, according to Section 19-152 of the NYC Administrative Code. Community Boards and elected officials may contribute funding for curb, affecting timeframe for construction.",2023-09-19T15:36:21.000,05 QUEENS,4035980029,QUEENS,1014369,194324,ONLINE,Unspecified,QUEENS,40.700000003564014,-73.89137724402393,"{'latitude': '40.700000003564014', 'longitude': '-73.89137724402393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817265,2023-09-14T14:02:57.000,2023-10-15T00:01:40.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Home Improvement Contractor,Business,10303,2581 RICHMOND TERRACE,RICHMOND TERRACE,WINANT STREET,GRANITE AVENUE,WINANT STREET,GRANITE AVENUE,ADDRESS,STATEN ISLAND,RICHMOND TERRACE,Closed,The Department of Consumer and Worker Protection (DCWP) closed your complaint. It was closed because you didn't submit a completed complaint form or requested documents within 30 days of DCWP's request.,2023-10-15T00:01:46.000,01 STATEN ISLAND,5011070036,STATEN ISLAND,943503,171611,PHONE,Unspecified,STATEN ISLAND,40.63761542084714,-74.14681478691973,"{'latitude': '40.63761542084714', 'longitude': '-74.14681478691973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58813090,2023-09-14T14:02:48.000,2023-09-14T14:04:34.000,DPR,Department of Parks and Recreation,Animal in a Park,Domestic Strays,Street/Curbside,11236,EAST   87 STREET,EAST   87 STREET,EAST   87 STREET,SEAVIEW AVENUE,EAST   87 STREET,SEAVIEW AVENUE,INTERSECTION,,,Closed,NYC Parks has reviewed the reported condition and corrected the problem.,2023-09-14T14:04:39.000,18 BROOKLYN,,BROOKLYN,1012784,168440,UNKNOWN,Unspecified,BROOKLYN,40.62895946802911,-73.89720301377497,"{'latitude': '40.62895946802911', 'longitude': '-73.89720301377497', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58813050,2023-09-14T14:02:45.000,2023-09-14T14:06:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10027,18 MOUNT MORRIS PARK WEST,MOUNT MORRIS PARK WEST,WEST  121 STREET,WEST  122 STREET,WEST  121 STREET,WEST  122 STREET,ADDRESS,NEW YORK,MOUNT MORRIS PARK WEST,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T14:06:16.000,11 MANHATTAN,1017190001,MANHATTAN,999350,232500,ONLINE,Unspecified,MANHATTAN,40.80482179264163,-73.94545681211618,"{'latitude': '40.80482179264163', 'longitude': '-73.94545681211618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816277,2023-09-14T14:02:44.000,2023-09-14T15:15:19.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11435,97 AVENUE,97 AVENUE,97 AVENUE,CRESKILL PLACE,97 AVENUE,CRESKILL PLACE,INTERSECTION,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T15:15:24.000,12 QUEENS,,QUEENS,1036953,192873,PHONE,Unspecified,QUEENS,40.69591167140254,-73.80994066569994,"{'latitude': '40.69591167140254', 'longitude': '-73.80994066569994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816755,2023-09-14T14:02:42.000,2023-09-14T15:01:56.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10032,870 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  153 STREET,WEST  154 STREET,WEST  153 STREET,WEST  154 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T15:02:00.000,09 MANHATTAN,1020690048,MANHATTAN,1000342,241546,ONLINE,Unspecified,MANHATTAN,40.829648766864956,-73.94185188825256,"{'latitude': '40.829648766864956', 'longitude': '-73.94185188825256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817946,2023-09-14T14:02:34.000,2023-09-14T14:47:31.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11101,10-37 51 AVENUE,51 AVENUE,JACKSON AVENUE,11 STREET,JACKSON AVENUE,11 STREET,ADDRESS,LONG ISLAND CITY,51 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T14:47:35.000,02 QUEENS,4000400009,QUEENS,997241,209541,ONLINE,Unspecified,QUEENS,40.74180871152759,-73.9531191796648,"{'latitude': '40.74180871152759', 'longitude': '-73.9531191796648', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815971,2023-09-14T14:02:31.000,2023-09-18T12:46:18.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10039,254 WEST  154 STREET,WEST  154 STREET,MACOMBS PLACE,FREDERICK DOUGLASS BOULEVARD,MACOMBS PLACE,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  154 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-16T12:12:22.000,10 MANHATTAN,1020390055,MANHATTAN,1001727,240979,ONLINE,Unspecified,MANHATTAN,40.82808988238997,-73.93684869791007,"{'latitude': '40.82808988238997', 'longitude': '-73.93684869791007', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816528,2023-09-14T14:02:23.000,2023-10-10T12:37:19.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11226,185 ERASMUS STREET,ERASMUS STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-10T00:00:00.000,17 BROOKLYN,3051050043,BROOKLYN,998197,176012,PHONE,Unspecified,BROOKLYN,40.649777960914705,-73.94973867371624,"{'latitude': '40.649777960914705', 'longitude': '-73.94973867371624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814324,2023-09-14T14:02:23.000,2023-10-10T12:37:19.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11226,185 ERASMUS STREET,ERASMUS STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-10T00:00:00.000,17 BROOKLYN,3051050043,BROOKLYN,998197,176012,PHONE,Unspecified,BROOKLYN,40.649777960914705,-73.94973867371624,"{'latitude': '40.649777960914705', 'longitude': '-73.94973867371624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58813952,2023-09-14T14:02:18.000,2023-09-14T14:50:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10312,297 HAMPTON GREEN,HAMPTON GREEN,BEEKMAN CIRCLE,BEND,BEEKMAN CIRCLE,BEND,ADDRESS,STATEN ISLAND,HAMPTON GREEN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T14:50:14.000,03 STATEN ISLAND,5060180127,STATEN ISLAND,930102,141388,MOBILE,Unspecified,STATEN ISLAND,40.554587804242736,-74.19485731533202,"{'latitude': '40.554587804242736', 'longitude': '-74.19485731533202', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818647,2023-09-14T14:02:07.000,2023-09-21T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,,11414,155-40 79 STREET,79 STREET,,,,,ADDRESS,HOWARD BEACH,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-09-21T00:00:00.000,10 QUEENS,4114580038,QUEENS,1024614,180944,UNKNOWN,Unspecified,QUEENS,40.66323419646532,-73.8545093388474,"{'latitude': '40.66323419646532', 'longitude': '-73.8545093388474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817051,2023-09-14T14:02:05.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10031,736 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  146 STREET,WEST  147 STREET,WEST  146 STREET,WEST  147 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,In Progress,"The Taxi and Limousine Commission has issued a notice to the driver, asking the driver to plead guilty to an appropriate charge. If a hearing is needed, you will be notified by mail or email of your hearing date.",2023-11-06T10:41:07.000,09 MANHATTAN,1020530061,MANHATTAN,999768,239908,ONLINE,Unspecified,MANHATTAN,40.8251539522734,-73.9439298135155,"{'latitude': '40.8251539522734', 'longitude': '-73.9439298135155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"736 ST NICHOLAS AVENUE, MANHATTAN (NEW YORK), NY, 10031",,,,,,
58816342,2023-09-14T14:02:02.000,2023-09-19T00:00:00.000,DOB,Department of Buildings,Emergency Response Team (ERT),After Hours Work - Illegal,,11357,17-17 166 STREET,166 STREET,,,,,ADDRESS,WHITESTONE,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-09-19T00:00:00.000,07 QUEENS,4057410001,QUEENS,1040415,224370,UNKNOWN,Unspecified,QUEENS,40.78234158851434,-73.79719295254482,"{'latitude': '40.78234158851434', 'longitude': '-73.79719295254482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58818448,2023-09-14T14:02:00.000,2023-09-18T10:35:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11237,278 SCHAEFER STREET,SCHAEFER STREET,KNICKERBOCKER AVE,IRVING AVE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-18T10:35:00.000,04 BROOKLYN,3034310017,BROOKLYN,1010525,191508,PHONE,Unspecified,BROOKLYN,40.69228299076802,-73.90525142237831,"{'latitude': '40.69228299076802', 'longitude': '-73.90525142237831', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58810513,2023-09-14T14:02:00.000,2023-09-14T14:25:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11203,,,,,EAST 46 STREET,LINDEN BOULEVARD,INTERSECTION,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and found it to be a temporary condition.,2023-09-14T14:25:00.000,17 BROOKLYN,,BROOKLYN,1002429,177394,PHONE,Unspecified,BROOKLYN,40.65356357295207,-73.93448393689873,"{'latitude': '40.65356357295207', 'longitude': '-73.93448393689873', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817327,2023-09-14T14:02:00.000,2023-09-14T14:26:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11203,,,,,CHURCH AVENUE,EAST 46 STREET,INTERSECTION,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and found it to be a temporary condition.,2023-09-14T14:26:00.000,17 BROOKLYN,,BROOKLYN,1002489,176665,PHONE,Unspecified,BROOKLYN,40.65156250399177,-73.93426967188178,"{'latitude': '40.65156250399177', 'longitude': '-73.93426967188178', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817676,2023-09-14T14:01:55.000,2023-09-14T14:34:57.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10027,1290 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  123 STREET,LA SALLE STREET,WEST  123 STREET,LA SALLE STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T14:35:00.000,09 MANHATTAN,1019780001,MANHATTAN,995998,234977,MOBILE,Unspecified,MANHATTAN,40.811625564355595,-73.95756034041536,"{'latitude': '40.811625564355595', 'longitude': '-73.95756034041536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815499,2023-09-14T14:01:51.000,2023-09-18T19:23:54.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11213,1030 PARK PLACE,PARK PLACE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,08 BROOKLYN,3012430017,BROOKLYN,999969,184488,PHONE,Unspecified,BROOKLYN,40.67303973721813,-73.94333309279837,"{'latitude': '40.67303973721813', 'longitude': '-73.94333309279837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58813213,2023-09-14T14:01:51.000,2023-09-18T19:23:54.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11213,1030 PARK PLACE,PARK PLACE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,08 BROOKLYN,3012430017,BROOKLYN,999969,184488,PHONE,Unspecified,BROOKLYN,40.67303973721813,-73.94333309279837,"{'latitude': '40.67303973721813', 'longitude': '-73.94333309279837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815198,2023-09-14T14:01:49.000,2023-09-14T16:43:02.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11372,37-67 75 STREET,75 STREET,37 ROAD,ROOSEVELT AVENUE,37 ROAD,ROOSEVELT AVENUE,ADDRESS,JACKSON HEIGHTS,75 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T16:43:08.000,03 QUEENS,4012860001,QUEENS,1014576,211552,PHONE,Unspecified,QUEENS,40.74728594524591,-73.89055307930927,"{'latitude': '40.74728594524591', 'longitude': '-73.89055307930927', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58826139,2023-09-14T14:01:47.000,,DOT,Department of Transportation,Street Condition,Wear & Tear,,11422,,,,,236 STREET,BENTLEY ROAD,INTERSECTION,QUEENS,,Pending,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-15T11:35:00.000,13 QUEENS,,QUEENS,1054475,177687,UNKNOWN,Unspecified,QUEENS,40.654107999915,-73.74691077345408,"{'latitude': '40.654107999915', 'longitude': '-73.74691077345408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58819043,2023-09-14T14:01:31.000,2023-09-14T15:06:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10031,736 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  146 STREET,WEST  147 STREET,WEST  146 STREET,WEST  147 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T15:06:18.000,09 MANHATTAN,1020530061,MANHATTAN,999768,239908,ONLINE,Unspecified,MANHATTAN,40.8251539522734,-73.9439298135155,"{'latitude': '40.8251539522734', 'longitude': '-73.9439298135155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58819432,2023-09-14T14:01:02.000,2023-09-15T11:18:48.000,DSNY,Department of Sanitation,Obstruction,Sidewalk Display,Sidewalk,10027,1264 AMSTERDAM AVENUE,AMSTERDAM AVENUE,MORNINGSIDE DRIVE,WEST  123 STREET,MORNINGSIDE DRIVE,WEST  123 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-15T11:18:34.000,09 MANHATTAN,1019770031,MANHATTAN,995840,234690,PHONE,Unspecified,MANHATTAN,40.8108380379236,-73.9581316110047,"{'latitude': '40.8108380379236', 'longitude': '-73.9581316110047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
