unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp
58902506,2023-09-22T18:58:25.000,2023-09-23T10:00:44.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11378,62-36 59 DRIVE,59 DRIVE,63 STREET,64 STREET,63 STREET,64 STREET,ADDRESS,MASPETH,59 DRIVE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-23T10:00:48.000,05 QUEENS,4027567501,QUEENS,1011694,200883,MOBILE,Unspecified,QUEENS,40.71801159357521,-73.90099776249659,"{'latitude': '40.71801159357521', 'longitude': '-73.90099776249659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58895736,2023-09-22T18:58:01.000,2023-09-22T19:38:22.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11203,154 EAST   37 STREET,EAST   37 STREET,LENOX ROAD,LINDEN BOULEVARD,LENOX ROAD,LINDEN BOULEVARD,ADDRESS,BROOKLYN,EAST   37 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T19:38:26.000,17 BROOKLYN,3048570044,BROOKLYN,1000036,177414,PHONE,Unspecified,BROOKLYN,40.65362305780301,-73.94310812087782,"{'latitude': '40.65362305780301', 'longitude': '-73.94310812087782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58901575,2023-09-22T18:57:41.000,2023-09-22T19:25:28.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11101,38-20 GREENPOINT AVENUE,GREENPOINT AVENUE,38 STREET,50 AVENUE,38 STREET,50 AVENUE,ADDRESS,LONG ISLAND CITY,GREENPOINT AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T19:25:33.000,02 QUEENS,,QUEENS,1004189,208255,ONLINE,Unspecified,QUEENS,40.73826602660462,-73.92804964699346,"{'latitude': '40.73826602660462', 'longitude': '-73.92804964699346', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58893739,2023-09-22T18:56:54.000,2023-09-22T19:29:13.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10030,2400 7 AVENUE,7 AVENUE,WEST  140 STREET,WEST  141 STREET,WEST  140 STREET,WEST  141 STREET,ADDRESS,NEW YORK,7 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T19:29:18.000,10 MANHATTAN,1020260029,MANHATTAN,1000482,237497,ONLINE,Unspecified,MANHATTAN,40.81853515725049,-73.94135579635707,"{'latitude': '40.81853515725049', 'longitude': '-73.94135579635707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58900258,2023-09-22T18:56:46.000,2023-09-22T19:47:08.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11229,2907 KINGS HIGHWAY,KINGS HIGHWAY,EAST   29 STREET,NOSTRAND AVENUE,EAST   29 STREET,NOSTRAND AVENUE,ADDRESS,BROOKLYN,KINGS HIGHWAY,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T19:47:11.000,14 BROOKLYN,3076830019,BROOKLYN,999362,163525,MOBILE,Unspecified,BROOKLYN,40.615501886934524,-73.94556828291886,"{'latitude': '40.615501886934524', 'longitude': '-73.94556828291886', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58894926,2023-09-22T18:56:39.000,2023-09-23T00:26:29.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10306,1742 RICHMOND ROAD,RICHMOND ROAD,DONGAN HILLS AVENUE,SEAVER AVENUE,DONGAN HILLS AVENUE,SEAVER AVENUE,ADDRESS,STATEN ISLAND,RICHMOND ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T00:26:34.000,02 STATEN ISLAND,5035320500,STATEN ISLAND,955581,153408,ONLINE,Unspecified,STATEN ISLAND,40.58769930164539,-74.10321952615503,"{'latitude': '40.58769930164539', 'longitude': '-74.10321952615503', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58897770,2023-09-22T18:56:31.000,2023-09-22T19:12:55.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,49 PAYSON AVENUE,PAYSON AVENUE,DYCKMAN STREET,BEAK STREET,DYCKMAN STREET,BEAK STREET,ADDRESS,NEW YORK,PAYSON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T19:13:00.000,12 MANHATTAN,1022470001,MANHATTAN,1004126,255210,MOBILE,Unspecified,MANHATTAN,40.86714469626967,-73.92813798210909,"{'latitude': '40.86714469626967', 'longitude': '-73.92813798210909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58894735,2023-09-22T18:56:13.000,2023-11-16T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11422,257-35 145 AVENUE,145 AVENUE,,,,,ADDRESS,ROSEDALE,,Closed,The Department of Buildings has made a second attempt to conduct an inspection of this premises and was denied access. No further attempts will be made.,2023-11-16T00:00:00.000,13 QUEENS,4135890071,QUEENS,1058951,179179,UNKNOWN,Unspecified,QUEENS,40.658166566483324,-73.730762947669,"{'latitude': '40.658166566483324', 'longitude': '-73.730762947669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58894797,2023-09-22T18:56:05.000,2023-09-22T19:22:41.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10023,229 WEST   60 STREET,WEST   60 STREET,AMSTERDAM AVENUE,WEST END AVENUE,AMSTERDAM AVENUE,WEST END AVENUE,ADDRESS,NEW YORK,WEST   60 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T19:22:45.000,07 MANHATTAN,1011520013,MANHATTAN,987359,220443,PHONE,Unspecified,MANHATTAN,40.771740915930735,-73.98877546191795,"{'latitude': '40.771740915930735', 'longitude': '-73.98877546191795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58896325,2023-09-22T18:55:21.000,2023-09-22T19:21:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11224,2926 WEST   19 STREET,WEST   19 STREET,MERMAID AVENUE,SURF AVENUE,MERMAID AVENUE,SURF AVENUE,ADDRESS,BROOKLYN,WEST   19 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T19:21:18.000,13 BROOKLYN,3070607501,BROOKLYN,988207,149148,ONLINE,Unspecified,BROOKLYN,40.576051923913255,-73.98575575192712,"{'latitude': '40.576051923913255', 'longitude': '-73.98575575192712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58899228,2023-09-22T18:54:56.000,2023-09-22T19:14:16.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,237 DYCKMAN STREET,DYCKMAN STREET,BROADWAY,SEAMAN AVENUE,BROADWAY,SEAMAN AVENUE,ADDRESS,NEW YORK,DYCKMAN STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T19:14:20.000,12 MANHATTAN,1022370008,MANHATTAN,1004199,254815,MOBILE,Unspecified,MANHATTAN,40.86606037701009,-73.9278752253558,"{'latitude': '40.86606037701009', 'longitude': '-73.9278752253558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58893280,2023-09-22T18:54:43.000,2023-09-22T19:36:45.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11236,1250 EAST   95 STREET,EAST   95 STREET,AVENUE J,AVENUE K,AVENUE J,AVENUE K,ADDRESS,BROOKLYN,EAST   95 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T19:36:48.000,18 BROOKLYN,3082210044,BROOKLYN,1011988,172646,MOBILE,Unspecified,BROOKLYN,40.64050656507381,-73.90005340316506,"{'latitude': '40.64050656507381', 'longitude': '-73.90005340316506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58893753,2023-09-22T18:54:38.000,2023-09-22T19:04:10.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11356,15-30 COLLEGE POINT BOULEVARD,COLLEGE POINT BOULEVARD,15 AVENUE,18 AVENUE,15 AVENUE,18 AVENUE,ADDRESS,COLLEGE POINT,COLLEGE POINT BOULEVARD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T19:04:15.000,07 QUEENS,4040760024,QUEENS,1026945,224959,MOBILE,Unspecified,QUEENS,40.784033567423684,-73.84582811962989,"{'latitude': '40.784033567423684', 'longitude': '-73.84582811962989', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58893324,2023-09-22T18:54:30.000,2023-09-22T19:20:24.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11249,1 SOUTH    1 STREET,SOUTH    1 STREET,GRAND STREET,KENT AVENUE,GRAND STREET,KENT AVENUE,ADDRESS,BROOKLYN,SOUTH    1 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-22T19:20:28.000,01 BROOKLYN,3024147501,BROOKLYN,993601,200090,MOBILE,Unspecified,BROOKLYN,40.71587262425871,-73.96626803530393,"{'latitude': '40.71587262425871', 'longitude': '-73.96626803530393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58893339,2023-09-22T18:54:10.000,2023-09-22T19:23:11.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11209,7324 SIXTH AVENUE,SIXTH AVENUE,73 STREET,74 STREET,73 STREET,74 STREET,ADDRESS,BROOKLYN,6 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T19:23:15.000,10 BROOKLYN,3059200041,BROOKLYN,978779,168613,MOBILE,Unspecified,BROOKLYN,40.62947858200139,-74.01971004982923,"{'latitude': '40.62947858200139', 'longitude': '-74.01971004982923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58892551,2023-09-22T18:53:55.000,2023-09-22T19:08:56.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,10035,218 EAST  121 STREET,EAST  121 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST  121 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T19:09:00.000,11 MANHATTAN,1017850042,MANHATTAN,1001673,231062,ONLINE,Unspecified,MANHATTAN,40.80087060264947,-73.93706956457271,"{'latitude': '40.80087060264947', 'longitude': '-73.93706956457271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58896764,2023-09-22T18:53:52.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11366,73-05 162 STREET,162 STREET,73 AVENUE,75 AVENUE,73 AVENUE,75 AVENUE,ADDRESS,FRESH MEADOWS,162 STREET,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-24T07:33:56.000,08 QUEENS,4068440024,QUEENS,1037740,204380,MOBILE,Unspecified,QUEENS,40.72749085065121,-73.80701114554564,"{'latitude': '40.72749085065121', 'longitude': '-73.80701114554564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58896982,2023-09-22T18:53:35.000,2023-09-24T08:40:51.000,DHS,Department of Homeless Services,Encampment,N/A,Residential Building/House,10011,55 WEST    8 STREET,WEST    8 STREET,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST    8 STREET,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-24T08:40:57.000,02 MANHATTAN,1005720071,MANHATTAN,984643,206404,MOBILE,Unspecified,MANHATTAN,40.73320795569195,-73.99858195801492,"{'latitude': '40.73320795569195', 'longitude': '-73.99858195801492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58895596,2023-09-22T18:53:35.000,2023-09-22T19:07:30.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,10011,55 WEST    8 STREET,WEST    8 STREET,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST    8 STREET,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-22T19:07:35.000,02 MANHATTAN,1005720071,MANHATTAN,984643,206404,MOBILE,Unspecified,MANHATTAN,40.73320795569195,-73.99858195801492,"{'latitude': '40.73320795569195', 'longitude': '-73.99858195801492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58893991,2023-09-22T18:53:22.000,2023-09-22T19:38:40.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11211,112 RICHARDSON STREET,RICHARDSON STREET,,MEEKER AVENUE,,MEEKER AVENUE,ADDRESS,BROOKLYN,RICHARDSON STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T19:38:45.000,01 BROOKLYN,,BROOKLYN,998804,201060,ONLINE,Unspecified,BROOKLYN,40.71852801185546,-73.94749710288089,"{'latitude': '40.71852801185546', 'longitude': '-73.94749710288089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58893230,2023-09-22T18:53:20.000,2023-09-22T21:10:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11411,114-52 211 STREET,211 STREET,MURDOCK AVENUE,115 AVENUE,MURDOCK AVENUE,115 AVENUE,ADDRESS,CAMBRIA HEIGHTS,211 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T21:10:58.000,13 QUEENS,4110290168,QUEENS,1055324,195023,MOBILE,Unspecified,QUEENS,40.701684421927496,-73.74366818745862,"{'latitude': '40.701684421927496', 'longitude': '-73.74366818745862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58892295,2023-09-22T18:53:14.000,2023-09-22T19:38:44.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10027,222 WEST  122 STREET,WEST  122 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  122 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T19:38:48.000,10 MANHATTAN,1019270044,MANHATTAN,997904,233448,ONLINE,Unspecified,MANHATTAN,40.8074261437573,-73.95067802525054,"{'latitude': '40.8074261437573', 'longitude': '-73.95067802525054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58893412,2023-09-22T18:53:14.000,2023-09-22T20:48:14.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11419,101-32 131 STREET,131 STREET,101 AVENUE,103 AVENUE,101 AVENUE,103 AVENUE,ADDRESS,SOUTH RICHMOND HILL,131 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-22T20:48:22.000,09 QUEENS,4094980016,QUEENS,1035261,191586,MOBILE,Unspecified,QUEENS,40.692389076927505,-73.81605214108981,"{'latitude': '40.692389076927505', 'longitude': '-73.81605214108981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58902146,2023-09-22T18:53:08.000,2023-09-23T10:12:29.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10456,530 EAST  169 STREET,EAST  169 STREET,,,,,ADDRESS,BRONX,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-23T00:00:00.000,03 BRONX,2026100012,BRONX,1010629,242635,PHONE,Unspecified,BRONX,40.83261302416413,-73.90467576630016,"{'latitude': '40.83261302416413', 'longitude': '-73.90467576630016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58895896,2023-09-22T18:53:00.000,2023-09-23T02:05:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11435,83-35 139 STREET,139 STREET,83 AVE,MAIN ST,,,ADDRESS,JAMAICA,,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-23T02:05:00.000,08 QUEENS,4096650001,QUEENS,1034321,198834,PHONE,Unspecified,QUEENS,40.71228846297417,-73.81938792221477,"{'latitude': '40.71228846297417', 'longitude': '-73.81938792221477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58893142,2023-09-22T18:53:00.000,2023-10-20T12:59:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11435,84-67 DANIELS STREET,DANIELS STREET,BEND,PERSHING CRES,,,ADDRESS,JAMAICA,,Closed,,2023-10-20T12:59:00.000,08 QUEENS,4097360106,QUEENS,1035802,198718,ONLINE,Unspecified,QUEENS,40.71196156596177,-73.814046682376,"{'latitude': '40.71196156596177', 'longitude': '-73.814046682376', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
